effect_id（与客户端脚本共用ID规则，但是从50000000以上，8位(1位标示+4位类型+3位流水)，标示：5任务，6地图（NPC包含在地图里），7系统，8运营活动，9其他，4位类型：1是4位任务ID，2是4位地图ID，3是4位系统ID（自定义），4是4位运营活动ID，5没有，就是流水号；事件效果配置表，在事件配置表的ID上+1位流水	effect_second_id（副主键）	valid	"effect_type(触发效果,0无，1更新任务进度(参数1为任务ID，参数2为任务第几个条件，从0开始；参数3为任务增加的进度)，2使一个NPC可以被攻击，3使一个NPC消失（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会消失），4NPC出现（后面参数分别填NPC个体的上下限，只要在上下限范围内的都会出现），5NPC群组消失，6NPC群组出现,7修改一个地图的复活点(参数1X坐标、参数2Z坐标、参数3Y坐标（要乘以10）)，8是给一个目标加一个buff,9触发一个客户端脚本（effect_pram2。0：触发者是角色，给该角色发脚本，触发者是NPC，给NPC周围的人、1:表示给整个地图发脚本、2:表示给这个地图内的同队伍的玩家发脚本），10触发一个广播，11副本进度+1，12让一个npc个体死亡,13给一个地图的队长加BUFF，14封魔塔刷出当前关卡的NPC<NPC AI 需要触发这个事件>，15使同一张地图一类型NPC死亡<参数为type_id>，16迷宫副本修改角色坐标<参数1：X分米，参数2：Y分米>)，17刷新一次道藏任务，18删除NPC身上的buff（参数effect_pram1填buffID），19结束一个地图的副本（暂时只处理的小世界/周陵/天书陵/帮派宝库）；20招出一个黑户（参数1npc_type，参数2持续时间（单位毫秒），参数3坐标X，参数4坐标Y，参数5黑户NPC等级,参数6<对应参数3/4的，代表该坐标是固定坐标0还是偏移坐标1，参数7所属类型（0表示没有所属、1表示属于玩家个人、2表示属于玩家队伍、3表示属于玩家家族、4表示属于玩家阵营、5表示人物及其队伍（如果有的话））>），21给地图所有人员加BUFF（参数1 ：BUFF_ID  参数2 BUFF等级，参数2 BUFF等级，参数3 ： 持续时间），22给某个成就加值  参数1 成就ID 参数2 更新的次数，23给某个地图刷出封妖（地图ID，随机概率类型<0系统，1事件>，刷新最大数量），24给某个地图刷出封妖，系统触发（同上，design_cfg配触发），25触发掉落（参数1掉落ID，参数3广播ID，这种掉落不会弹框），26触发一个学院召集，不限人数，27事件触发新的事件，使用需谨慎，参数1为新事件ID，触发死循环弹JJ,28事件增加完成度（参数1代表增加多少完成度、参数2填2重置完成度），29事件触发整个地图的角色传送(本地图传送)（参数1为x坐标，参数2为z坐标，参数3为y坐标，要乘以10），30触发个人掉落（参数1掉落ID，参数3广播ID，这种掉落拾取后会弹框【effect_pram4。0表示个人掉落、1表示队伍掉落】）），31触发一个好友召集，前4个可相应号召，32给一个任务id，33从任务池中给一个任务，34触发家族神兽的开户的通知
"	effect_pram1（加buff则为buffID，广播ID）	effect_pram2（加buff则为buff等级，广播范围（1地图广播，2世界广播），脚本（0只对触发者触发，1对全地图玩家触发））	effect_pram3（加buff则为buff持续时间）	effect_pram4	effect_pram5	effect_pram6	effect_pram7	effect_pram8	effect_pram9	effect_pram10	trigger_opp（触发几率） 
360100004	1	1	6	360100009	0	0	0	0	0	0	0	0	0	10000
360100005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360100101	1	1	5	360100005	0	0	0	0	0	0	0	0	0	10000
360100102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360100103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360100104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
360200001	1	1	3	360200010	360200010	0	0	0	0	0	0	0	0	10000
360200002	1	1	10	36010001	1	0	0	0	0	0	0	0	0	10000
360200003	1	1	6	360200005	0	0	0	0	0	0	0	0	0	10000
360200004	1	1	6	360200009	0	0	0	0	0	0	0	0	0	10000
360200005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360200101	1	1	5	360200005	0	0	0	0	0	0	0	0	0	10000
360200102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360200103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360200104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
360300001	1	1	3	360300010	360300010	0	0	0	0	0	0	0	0	10000
360300002	1	1	10	36010001	1	0	0	0	0	0	0	0	0	10000
360300003	1	1	6	360300005	0	0	0	0	0	0	0	0	0	10000
360300004	1	1	6	360300009	0	0	0	0	0	0	0	0	0	10000
360300005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360300101	1	1	5	360300005	0	0	0	0	0	0	0	0	0	10000
360300102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360300103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360300104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
360400001	1	1	3	360400010	360400010	0	0	0	0	0	0	0	0	10000
360400002	1	1	10	36010001	1	0	0	0	0	0	0	0	0	10000
360400003	1	1	6	360400005	0	0	0	0	0	0	0	0	0	10000
360400004	1	1	6	360400009	0	0	0	0	0	0	0	0	0	10000
360400005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360400101	1	1	5	360400005	0	0	0	0	0	0	0	0	0	10000
360400102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360400103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360400104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
360500001	1	1	3	360500010	360500010	0	0	0	0	0	0	0	0	10000
360500002	1	1	10	36010001	1	0	0	0	0	0	0	0	0	10000
360500003	1	1	6	360500005	0	0	0	0	0	0	0	0	0	10000
360500004	1	1	6	360500009	0	0	0	0	0	0	0	0	0	10000
360500005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360500101	1	1	5	360500005	0	0	0	0	0	0	0	0	0	10000
360500102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360500103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360500104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
360600001	1	1	3	360600010	360600010	0	0	0	0	0	0	0	0	10000
360600002	1	1	10	36010001	1	0	0	0	0	0	0	0	0	10000
360600003	1	1	6	360600005	0	0	0	0	0	0	0	0	0	10000
360600004	1	1	6	360600009	0	0	0	0	0	0	0	0	0	10000
360600005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360600101	1	1	5	360600005	0	0	0	0	0	0	0	0	0	10000
360600102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360600103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360600104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
360700001	1	1	3	360700010	360700010	0	0	0	0	0	0	0	0	10000
360700002	1	1	10	36010001	1	0	0	0	0	0	0	0	0	10000
360700003	1	1	6	360700005	0	0	0	0	0	0	0	0	0	10000
360700004	1	1	6	360700009	0	0	0	0	0	0	0	0	0	10000
360700005	1	1	21	360102	1	999999999	0	0	0	0	0	0	0	10000
360700101	1	1	5	360700005	0	0	0	0	0	0	0	0	0	10000
360700102	1	1	10	36010005	1	0	0	0	0	0	0	0	0	10000
360700103	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
360700104	1	0	11	0	0	0	0	0	0	0	0	0	0	10000
391000010	1	1	10	39100001	1	0	0	0	0	0	0	0	0	10000
391100011	1	1	8	390121	1	999999999	0	0	0	0	0	0	0	10000
391100021	1	1	8	390122	1	999999999	0	0	0	0	0	0	0	10000
391100031	1	1	8	390123	1	999999999	0	0	0	0	0	0	0	10000
391100041	1	1	8	390124	1	999999999	0	0	0	0	0	0	0	10000
391100051	1	1	8	390125	1	999999999	0	0	0	0	0	0	0	10000
391100061	1	1	8	390126	1	999999999	0	0	0	0	0	0	0	10000
391100071	1	1	8	390127	1	999999999	0	0	0	0	0	0	0	10000
391100081	1	1	8	390128	1	999999999	0	0	0	0	0	0	0	10000
391100091	1	1	27	39110001	0	0	0	0	0	0	0	0	0	10000
391100092	1	1	27	39110002	0	0	0	0	0	0	0	0	0	10000
391100093	1	1	27	39110003	0	0	0	0	0	0	0	0	0	10000
391100094	1	1	27	39110004	0	0	0	0	0	0	0	0	0	10000
391100095	1	1	27	39110005	0	0	0	0	0	0	0	0	0	10000
391100096	1	1	27	39110006	0	0	0	0	0	0	0	0	0	10000
391100097	1	1	27	39110007	0	0	0	0	0	0	0	0	0	10000
391100098	1	1	27	39110008	0	0	0	0	0	0	0	0	0	10000
602000001	1	1	9	0	0	0	0	0	0	0	0	0	0	10000
602000002	1	1	8	1012	1	360000	0	0	0	0	0	0	0	10000
602000003	1	1	6	602000017	0	0	0	0	0	0	0	0	0	10000
602000004	1	1	4	602000015	602000016	0	0	0	0	0	0	0	0	10000
602000101	1	1	8	1013	1	5000	0	0	0	0	0	0	0	10000
602000102	1	1	6	602000037	0	0	0	0	0	0	0	0	0	10000
602000201	1	1	9	0	0	0	0	0	0	0	0	0	0	10000
602000301	1	1	9	60201	0	0	0	0	0	0	0	0	0	10000
500820011	1	1	30	600101	0	0	0	0	0	0	0	0	0	10000
552000000	1	0	20	21224	180000	0	0	30	1	5	0	0	0	50
552000000	2	0	0	0	0	0	0	0	0	0	0	0	0	9950
552000010	1	1	0	0	0	1	0	0	0	0	0	0	0	10000
552000011	1	0	1	1264	0	1	0	0	0	0	0	0	0	10000
552000012	1	0	1	1145	0	1	0	0	0	0	0	0	0	10000
552000013	1	0	1	1142	0	1	0	0	0	0	0	0	0	10000
552000014	1	0	20	21225	180	0	0	30	1	5	0	0	0	50
552000014	2	0	0	0	0	0	0	0	0	0	0	0	0	9950
552000020	1	1	0	0	0	1	0	0	0	0	0	0	0	10000
552000021	1	0	1	57	0	1	0	0	0	0	0	0	0	10000
552000022	1	0	1	1139	0	1	0	0	0	0	0	0	0	10000
552000023	1	0	1	1136	0	1	0	0	0	0	0	0	0	10000
552000024	1	0	20	21226	180	0	0	30	1	5	0	0	0	50
552000024	2	0	0	0	0	0	0	0	0	0	0	0	0	9950
552000030	1	1	0	0	0	1	0	0	0	0	0	0	0	10000
552000031	1	0	1	59	0	1	0	0	0	0	0	0	0	10000
552000032	1	0	1	1138	0	1	0	0	0	0	0	0	0	10000
552000033	1	0	1	1135	0	1	0	0	0	0	0	0	0	10000
552000034	1	0	20	21227	180	0	0	30	1	5	0	0	0	50
552000034	2	0	0	0	0	0	0	0	0	0	0	0	0	9950
552000041	1	0	20	21228	180	0	0	30	1	5	0	0	0	50
552000041	2	0	0	0	0	0	0	0	0	0	0	0	0	9950
555030010	1	1	1	5513	0	1	0	0	0	0	0	0	0	10000
555030011	1	1	1	5523	0	1	0	0	0	0	0	0	0	10000
555030012	1	1	1	5563	0	1	0	0	0	0	0	0	0	10000
555030013	1	1	1	5573	0	1	0	0	0	0	0	0	0	10000
555030020	1	1	1	5503	0	1	0	0	0	0	0	0	0	10000
555030021	1	1	1	5526	0	1	0	0	0	0	0	0	0	10000
555030022	1	1	1	5553	0	1	0	0	0	0	0	0	0	10000
555030023	1	1	1	5576	0	1	0	0	0	0	0	0	0	10000
555030030	1	1	1	5506	0	1	0	0	0	0	0	0	0	10000
555030031	1	1	1	5516	0	1	0	0	0	0	0	0	0	10000
555030032	1	1	1	5556	0	1	0	0	0	0	0	0	0	10000
555030033	1	1	1	5566	0	1	0	0	0	0	0	0	0	10000
553040010	1	1	1	5304	0	1	0	0	0	0	0	0	0	10000
553040011	1	1	1	521	0	1	0	0	0	0	0	0	0	10000
553040012	1	1	1	522	0	1	0	0	0	0	0	0	0	10000
553040013	1	1	1	523	0	1	0	0	0	0	0	0	0	10000
553040014	1	1	1	524	0	1	0	0	0	0	0	0	0	10000
553040015	1	1	1	525	0	1	0	0	0	0	0	0	0	10000
553040016	1	1	1	526	0	1	0	0	0	0	0	0	0	10000
553040017	1	1	1	527	0	1	0	0	0	0	0	0	0	10000
553040018	1	1	1	528	0	1	0	0	0	0	0	0	0	10000
553040019	1	1	1	529	0	1	0	0	0	0	0	0	0	10000
553040020	1	1	1	530	0	1	0	0	0	0	0	0	0	10000
556010010	1	1	1	5601	0	1	0	0	0	0	0	0	0	10000
556010011	1	1	9	560104	0	1	0	0	0	0	0	0	0	10000
556020010	1	1	1	5602	0	1	0	0	0	0	0	0	0	10000
556030010	1	1	1	5603	0	1	0	0	0	0	0	0	0	10000
556040010	1	1	9	560404	0	1	0	0	0	0	0	0	0	10000
556040011	1	1	1	5604	0	1	0	0	0	0	0	0	0	10000
556050010	1	1	9	560503	0	1	0	0	0	0	0	0	0	10000
556050011	1	1	1	5605	0	1	0	0	0	0	0	0	0	10000
556011010	1	1	8	1101	1	120000	0	0	0	0	0	0	0	10000
556011020	1	1	8	1102	1	120000	0	0	0	0	0	0	0	10000
556011030	1	1	8	1103	1	120000	0	0	0	0	0	0	0	10000
556011040	1	1	8	1104	1	120000	0	0	0	0	0	0	0	10000
556011050	1	1	8	1105	1	120000	0	0	0	0	0	0	0	10000
556011011	1	1	9	560001	0	0	0	0	0	0	0	0	0	10000
557010010	1	1	1	5701	0	1	0	0	0	0	0	0	0	10000
557010020	1	1	1	5703	0	1	0	0	0	0	0	0	0	10000
557010021	1	1	8	1011	1	5000	0	0	0	0	0	0	0	10000
557010030	1	1	1	5705	0	1	0	0	0	0	0	0	0	10000
557010040	1	1	1	5707	0	1	0	0	0	0	0	0	0	10000
557010050	1	1	1	5708	0	1	0	0	0	0	0	0	0	10000
557010051	1	1	1	5920	0	2	0	0	0	0	0	0	0	5000
557010051	2	1	1	5920	0	3	0	0	0	0	0	0	0	5000
557010052	1	1	1	5921	0	2	0	0	0	0	0	0	0	5000
557010052	2	1	1	5921	0	3	0	0	0	0	0	0	0	5000
557010053	1	1	1	5922	0	2	0	0	0	0	0	0	0	5000
557010053	2	1	1	5922	0	3	0	0	0	0	0	0	0	5000
557010060	1	1	1	5710	0	1	0	0	0	0	0	0	0	10000
557010070	1	1	1	5710	1	1	0	0	0	0	0	0	0	10000
500450011	1	1	1	45	0	1	0	0	0	0	0	0	0	10000
500810011	1	1	1	81	0	1	0	0	0	0	0	0	0	10000
501420011	1	1	1	142	0	1	0	0	0	0	0	0	0	10000
501420012	1	1	1	1125	0	1	0	0	0	0	0	0	0	10000
501420013	1	1	1	1122	0	1	0	0	0	0	0	0	0	10000
501420014	1	1	9	14203	0	1	0	0	0	0	0	0	0	10000
501430011	1	1	1	143	0	1	0	0	0	0	0	0	0	10000
501430012	1	1	1	1124	0	1	0	0	0	0	0	0	0	10000
501430013	1	1	1	1121	0	1	0	0	0	0	0	0	0	10000
501430021	1	1	1	143	0	1	0	0	0	0	0	0	0	10000
501430022	1	1	9	14303	0	1	0	0	0	0	0	0	0	10000
501430031	1	1	1	143	1	1	0	0	0	0	0	0	0	10000
501430032	1	1	9	14306	0	1	0	0	0	0	0	0	0	10000
501430041	1	1	1	143	2	1	0	0	0	0	0	0	0	10000
501430042	1	1	9	14309	0	1	0	0	0	0	0	0	0	10000
502010011	1	1	1	18	0	1	0	0	0	0	0	0	0	10000
500560011	1	1	9	4506	0	1	0	0	0	0	0	0	0	10000
559230011	1	1	1	5923	0	2	0	0	0	0	0	0	0	5000
559230011	2	1	1	5923	0	3	0	0	0	0	0	0	0	5000
559240011	1	1	1	5924	0	2	0	0	0	0	0	0	0	5000
559240011	2	1	1	5924	0	3	0	0	0	0	0	0	0	5000
559250011	1	1	1	5925	0	2	0	0	0	0	0	0	0	5000
559250011	2	1	1	5925	0	3	0	0	0	0	0	0	0	5000
559260011	1	1	1	5926	0	2	0	0	0	0	0	0	0	5000
559260011	2	1	1	5926	0	3	0	0	0	0	0	0	0	5000
559270011	1	1	1	5927	0	2	0	0	0	0	0	0	0	5000
559270011	2	1	1	5927	0	3	0	0	0	0	0	0	0	5000
559280011	1	1	1	5928	0	2	0	0	0	0	0	0	0	5000
559280011	2	1	1	5928	0	3	0	0	0	0	0	0	0	5000
559290011	1	1	1	5929	0	2	0	0	0	0	0	0	0	5000
559290011	2	1	1	5929	0	3	0	0	0	0	0	0	0	5000
559000011	1	1	1	5900	1	1	0	0	0	0	0	0	0	10000
559000021	1	1	4	700100004	700100004	0	0	0	0	0	0	0	0	10000
559000022	1	1	25	659002	0	0	0	0	0	0	0	0	0	10000
559000023	1	1	34	0	0	0	0	0	0	0	0	0	0	10000
559000024	1	1	9	590004	0	0	0	0	0	0	0	0	0	10000
559020011	1	1	1	5902	0	1	0	0	0	0	0	0	0	10000
559030011	1	1	1	5903	0	1	0	0	0	0	0	0	0	10000
559040011	1	1	1	5904	0	1	0	0	0	0	0	0	0	10000
559050011	1	1	1	5905	0	1	0	0	0	0	0	0	0	10000
559060011	1	1	1	5906	0	1	0	0	0	0	0	0	0	10000
559070011	1	1	1	5907	0	1	0	0	0	0	0	0	0	10000
559080011	1	1	1	5908	0	1	0	0	0	0	0	0	0	10000
559090011	1	1	1	5909	0	1	0	0	0	0	0	0	0	10000
559310011	1	1	1	5931	0	1	0	0	0	0	0	0	0	10000
559320011	1	1	1	5932	0	1	0	0	0	0	0	0	0	10000
559330011	1	1	1	5933	0	1	0	0	0	0	0	0	0	10000
559340011	1	1	1	5934	0	1	0	0	0	0	0	0	0	10000
559410011	1	1	1	5941	0	1	0	0	0	0	0	0	0	10000
559420011	1	1	1	5942	0	1	0	0	0	0	0	0	0	10000
559430011	1	1	1	5943	0	1	0	0	0	0	0	0	0	10000
559440011	1	1	1	5944	0	1	0	0	0	0	0	0	0	10000
600210020	1	1	20	21311	600	0	0	30	1	5	0	0	0	10000
600210021	1	1	9	1002101	0	0	0	0	0	0	0	0	0	10000
600210010	1	1	1	5512	0	1	0	0	0	0	0	0	0	10000
600210011	1	1	1	5522	0	1	0	0	0	0	0	0	0	10000
600210012	1	1	1	5562	0	1	0	0	0	0	0	0	0	10000
600210013	1	1	1	5572	0	1	0	0	0	0	0	0	0	10000
600220010	1	1	1	5502	0	1	0	0	0	0	0	0	0	10000
600220011	1	1	1	5525	0	1	0	0	0	0	0	0	0	10000
600220012	1	1	1	5552	0	1	0	0	0	0	0	0	0	10000
600220013	1	1	1	5575	0	1	0	0	0	0	0	0	0	10000
600230010	1	1	1	5505	0	1	0	0	0	0	0	0	0	10000
600230011	1	1	1	5515	0	1	0	0	0	0	0	0	0	10000
600230012	1	1	1	5555	0	1	0	0	0	0	0	0	0	10000
600230013	1	1	1	5565	0	1	0	0	0	0	0	0	0	10000
600300010	1	1	8	3005	1	1800000	0	0	0	0	0	0	0	10000
600300020	1	1	8	3005	2	1800000	0	0	0	0	0	0	0	10000
600300030	1	1	8	3005	3	1800000	0	0	0	0	0	0	0	10000
600300040	1	1	8	3005	4	1800000	0	0	0	0	0	0	0	10000
600300050	1	1	8	3005	5	1800000	0	0	0	0	0	0	0	10000
600300060	1	1	8	3005	6	1800000	0	0	0	0	0	0	0	10000
600300070	1	1	8	3005	7	1800000	0	0	0	0	0	0	0	10000
600300080	1	1	8	3005	8	1800000	0	0	0	0	0	0	0	10000
600300090	1	1	8	3005	9	1800000	0	0	0	0	0	0	0	10000
600300011	1	1	8	3006	1	1800000	0	0	0	0	0	0	0	10000
600300021	1	1	8	3006	2	1800000	0	0	0	0	0	0	0	10000
600300031	1	1	8	3006	3	1800000	0	0	0	0	0	0	0	10000
600300041	1	1	8	3006	4	1800000	0	0	0	0	0	0	0	10000
600300051	1	1	8	3006	5	1800000	0	0	0	0	0	0	0	10000
600300061	1	1	8	3006	6	1800000	0	0	0	0	0	0	0	10000
600300071	1	1	8	3006	7	1800000	0	0	0	0	0	0	0	10000
600300081	1	1	8	3006	8	1800000	0	0	0	0	0	0	0	10000
600300091	1	1	8	3006	9	1800000	0	0	0	0	0	0	0	10000
600300210	1	1	27	60030001	0	0	0	0	0	0	0	0	0	10000
600300211	1	1	27	60030002	0	0	0	0	0	0	0	0	0	10000
600300212	1	1	27	60030003	0	0	0	0	0	0	0	0	0	10000
600300213	1	1	27	60030004	0	0	0	0	0	0	0	0	0	10000
600300214	1	1	27	60030005	0	0	0	0	0	0	0	0	0	10000
600300215	1	1	27	60030006	0	0	0	0	0	0	0	0	0	10000
600300216	1	1	27	60030007	0	0	0	0	0	0	0	0	0	10000
600300217	1	1	27	60030008	0	0	0	0	0	0	0	0	0	10000
600300218	1	1	27	60030009	0	0	0	0	0	0	0	0	0	10000
603010011	1	1	20	301022	180	0	0	30	1	5	0	0	0	50
603010011	2	1	0	0	0	0	0	0	0	0	0	0	0	9950
603010012	1	1	1	340	0	1	0	0	0	0	0	0	0	10000
603010021	1	1	20	301023	180	0	0	30	1	5	0	0	0	50
603010021	2	1	0	0	0	0	0	0	0	0	0	0	0	9950
603010022	1	1	1	340	0	1	0	0	0	0	0	0	0	10000
603010031	1	1	20	301024	180	0	0	30	1	5	0	0	0	50
603010031	2	1	0	0	0	0	0	0	0	0	0	0	0	9950
603010032	1	1	1	340	0	1	0	0	0	0	0	0	0	10000
603010041	1	1	20	301025	180	0	0	30	1	5	0	0	0	50
603010041	2	1	0	0	0	0	0	0	0	0	0	0	0	9950
603010032	1	1	1	340	0	1	0	0	0	0	0	0	0	10000
603010051	1	1	20	301026	180	0	0	30	1	5	0	0	0	50
603010051	2	1	0	0	0	0	0	0	0	0	0	0	0	9950
603010032	1	1	1	340	0	1	0	0	0	0	0	0	0	10000
603010061	1	1	20	301027	180	0	0	30	1	5	0	0	0	50
603010061	2	1	0	0	0	0	0	0	0	0	0	0	0	9950
603010032	1	1	1	340	0	1	0	0	0	0	0	0	0	10000
603040011	1	1	10	30400001	1	0	0	0	0	0	0	0	0	10000
603040012	1	1	9	402302	1	0	0	0	0	0	0	0	0	10000
603040021	1	1	9	320300501	0	0	0	0	0	0	0	0	0	10000
603040031	1	1	10	30400002	1	0	0	0	0	0	0	0	0	10000
639100010	1	1	3	391000001	391000003	0	0	0	0	0	0	0	0	10000
639100020	1	1	3	391000004	391000006	0	0	0	0	0	0	0	0	10000
639100030	1	1	3	391000007	391000009	0	0	0	0	0	0	0	0	10000
639100040	1	1	3	391000010	391000012	0	0	0	0	0	0	0	0	10000
639100050	1	1	3	391000013	391000015	0	0	0	0	0	0	0	0	10000
639100051	1	1	29	1217	3015	656	0	0	0	0	0	0	0	10000
639100051	2	1	29	1240	1963	-164	0	0	0	0	0	0	0	0
639100060	1	1	3	391000018	391000018	0	0	0	0	0	0	0	0	10000
639100061	1	1	4	391000016	391000016	0	0	0	0	0	0	0	0	10000
639100062	1	1	9	1391001	0	0	0	0	0	0	0	0	0	10000
639100070	1	1	3	391100019	391100019	0	0	0	0	0	0	0	0	10000
639100071	1	1	4	391100017	391100017	0	0	0	0	0	0	0	0	10000
639100072	1	1	10	10005201	1	0	0	0	0	0	0	0	0	10000
639100073	1	1	27	63910008	0	0	0	0	0	0	0	0	0	10000
639100074	1	1	27	63910009	0	0	0	0	0	0	0	0	0	10000
639100075	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
639100076	1	1	9	1391001	0	0	0	0	0	0	0	0	0	10000
639100080	1	1	20	3910109	300	0	0	30	1	5	0	0	0	10000
639100090	1	1	20	3910108	300	0	0	30	1	5	0	0	0	10000
639301001	1	1	3	393000001	393000001	0	0	0	0	0	0	0	0	10000
639301002	1	1	9	3930100	1	0	0	0	0	0	0	0	0	10000
639301003	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639301111	1	1	4	393000083	393000083	0	0	0	0	0	0	0	0	10000
639301112	1	1	9	3930111	1	0	0	0	0	0	0	0	0	10000
639301113	1	1	3	393000005	393000005	0	0	0	0	0	0	0	0	10000
639303021	1	1	3	393000083	393000083	0	0	0	0	0	0	0	0	10000
639303022	1	1	3	393000002	393000002	0	0	0	0	0	0	0	0	10000
639303023	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639301021	1	1	4	393000084	393000084	0	0	0	0	0	0	0	0	10000
639301022	1	1	9	3930102	1	0	0	0	0	0	0	0	0	10000
639303031	1	1	3	393000084	393000084	0	0	0	0	0	0	0	0	10000
639303032	1	1	3	393000003	393000003	0	0	0	0	0	0	0	0	10000
639303033	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639301011	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
639301012	1	1	9	3930101	1	0	0	0	0	0	0	0	0	10000
639303011	1	1	4	393000005	393000005	0	0	0	0	0	0	0	0	10000
639303012	1	1	9	3930301	1	0	0	0	0	0	0	0	0	10000
639303013	1	1	3	393000004	393000004	0	0	0	0	0	0	0	0	10000
639303014	1	1	6	393000006	0	0	0	0	0	0	0	0	0	10000
639301061	1	1	9	3930106	1	0	0	0	0	0	0	0	0	10000
639301062	1	1	6	393000018	0	0	0	0	0	0	0	0	0	10000
639301071	1	1	9	3930107	1	0	0	0	0	0	0	0	0	10000
639301072	1	1	6	393000030	0	0	0	0	0	0	0	0	0	10000
639301081	1	1	9	3930108	1	0	0	0	0	0	0	0	0	10000
639301082	1	1	6	393000042	0	0	0	0	0	0	0	0	0	10000
639301091	1	1	9	3930109	1	0	0	0	0	0	0	0	0	10000
639301092	1	1	6	393000054	0	0	0	0	0	0	0	0	0	10000
639301101	1	1	9	3930110	1	0	0	0	0	0	0	0	0	10000
639301102	1	1	6	393000066	0	0	0	0	0	0	0	0	0	10000
639311001	1	1	3	393100001	393100001	0	0	0	0	0	0	0	0	10000
639311002	1	1	9	3930100	1	0	0	0	0	0	0	0	0	10000
639311003	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639311111	1	1	4	393100083	393100083	0	0	0	0	0	0	0	0	10000
639311112	1	1	9	3930111	1	0	0	0	0	0	0	0	0	10000
639311113	1	1	3	393100005	393100005	0	0	0	0	0	0	0	0	10000
639313021	1	1	3	393100083	393100083	0	0	0	0	0	0	0	0	10000
639313022	1	1	3	393100002	393100002	0	0	0	0	0	0	0	0	10000
639313023	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639311021	1	1	4	393100084	393100084	0	0	0	0	0	0	0	0	10000
639311022	1	1	9	3930102	1	0	0	0	0	0	0	0	0	10000
639313031	1	1	3	393100084	393100084	0	0	0	0	0	0	0	0	10000
639313032	1	1	3	393100003	393100003	0	0	0	0	0	0	0	0	10000
639313033	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639311011	1	1	19	0	0	0	0	0	0	0	0	0	0	10000
639311012	1	1	9	3930101	1	0	0	0	0	0	0	0	0	10000
639313011	1	1	4	393100005	393100005	0	0	0	0	0	0	0	0	10000
639313012	1	1	9	3930301	1	0	0	0	0	0	0	0	0	10000
639313013	1	1	3	393100004	393100004	0	0	0	0	0	0	0	0	10000
639313014	1	1	6	393100006	0	0	0	0	0	0	0	0	0	10000
639311061	1	1	9	3930106	1	0	0	0	0	0	0	0	0	10000
639311062	1	1	6	393100018	0	0	0	0	0	0	0	0	0	10000
639311071	1	1	9	3930107	1	0	0	0	0	0	0	0	0	10000
639311072	1	1	6	393100030	0	0	0	0	0	0	0	0	0	10000
639311081	1	1	9	3930108	1	0	0	0	0	0	0	0	0	10000
639311082	1	1	6	393100042	0	0	0	0	0	0	0	0	0	10000
639311091	1	1	9	3930109	1	0	0	0	0	0	0	0	0	10000
639311092	1	1	6	393100054	0	0	0	0	0	0	0	0	0	10000
639311101	1	1	9	3930110	1	0	0	0	0	0	0	0	0	10000
639311102	1	1	6	393100066	0	0	0	0	0	0	0	0	0	10000
639321001	1	1	3	393200001	393200001	0	0	0	0	0	0	0	0	10000
639321002	1	1	9	3930100	1	0	0	0	0	0	0	0	0	10000
639321003	1	1	11	0	0	0	0	0	0	0	0	0	0	10000
639321111	1	1	4	393200083	393200083	0	0	0	0	0	0	0	0	10000
639321112	1	1	9	3930111	1	0	0	0	0	0	0	0	0	10000
639321113	1	1	3	393200005	393200005	0	0	0	0	0	0	0	0	10000
639323021	1	1	3	393200083	393200083	0	0	0	0	0	0	0	0	10000
