注魂主ID	副ID，1注魂，2成神	valid	需要品质	状态限制（char_state_limit）	新装备ID	合成消耗ID	解封描述	模型路径	模型名字	模型路径	模型名字	视角距离（模型缩放的倒数）	解封脚本	虚拟魂装TIPS_ID	外观描述	外观数组1	外观数组2	外观数组3	外观数组4	外观数组5	已合成的检测成就
74102130	2	1	7	54071001	74102140	59707	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102130	2	1	7	54081001	84102140	59708	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102130	2	1	7	54091001	94102140	59709	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102140	2	1	7	55001001	4102150	59710	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102140	2	1	7	55011001	14102150	59711	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102140	2	1	7	55021001	24102150	59712	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102140	2	1	7	55031001	34102150	59713	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102140	2	1	7	55041001	44102150	59714	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102140	2	1	7	55051001	54102150	59715	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102140	2	1	7	55061001	64102150	59716	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74102140	2	1	7	55071001	74102150	59717	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102140	2	1	7	55081001	84102150	59718	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102140	2	1	7	55091001	94102150	59719	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102150	2	1	7	56001001	4102160	59720	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102150	2	1	7	56011001	14102160	59721	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102150	2	1	7	56021001	24102160	59722	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102150	2	1	7	56031001	34102160	59723	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102150	2	1	7	56041001	44102160	59724	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102150	2	1	7	56051001	54102160	59725	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102150	2	1	7	56061001	64102160	59726	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74102150	2	1	7	56071001	74102160	59727	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102150	2	1	7	56081001	84102160	59728	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102150	2	1	7	56091001	94102160	59729	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102160	2	1	7	57001001	4102170	59730	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102160	2	1	7	57011001	14102170	59731	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102160	2	1	7	57021001	24102170	59732	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102160	2	1	7	57031001	34102170	59733	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102160	2	1	7	57041001	44102170	59734	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102160	2	1	7	57051001	54102170	59735	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102160	2	1	7	57061001	64102170	59736	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74102160	2	1	7	57071001	74102170	59737	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102160	2	1	7	57081001	84102170	59738	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102160	2	1	7	57091001	94102170	59739	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102170	2	1	6	58001001	4102180	59740	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102170	2	1	6	58011001	14102180	59741	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102170	2	1	6	58021001	24102180	59742	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102170	2	1	6	58031001	34102180	59743	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102170	2	1	6	58041001	44102180	59744	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102170	2	1	6	58051001	54102180	59745	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102170	2	1	6	58061001	64102180	59746	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74102170	2	1	6	58071001	74102180	59747	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102170	2	1	6	58081001	84102180	59748	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102170	2	1	6	58091001	94102180	59749	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
4102180	2	1	6	59001001	4102190	59750	0	base_effect	HZ_gongshou_wuqi	base_effect	HZ_gongshou_wuqi	1	0	0	暂无	0	0	0	0	0	0
14102180	2	1	6	59011001	14102190	59751	0	base_effect	gongshou_yifu	base_effect	gongshou_yifu_nv	1	0	0	暂无	0	0	0	0	0	0
24102180	2	1	6	59021001	24102190	59752	0	base_effect	gongshou_yaodai	base_effect	gongshou_yaodai_nv	1	0	0	暂无	0	0	0	0	0	0
34102180	2	1	6	59031001	34102190	59753	0	base_effect	gongshou_kuzi	base_effect	gongshou_kuzi_nv	1	0	0	暂无	0	0	0	0	0	0
44102180	2	1	6	59041001	44102190	59754	0	base_effect	daoke_shoutao	base_effect	daoke_shoutao	1	0	0	暂无	0	0	0	0	0	0
54102180	2	1	6	59051001	54102190	59755	0	base_effect	daoke_xianglian 	base_effect	daoke_xianglian 	1	0	0	暂无	0	0	0	0	0	0
64102180	2	1	6	59061001	64102190	59756	0	base_effect	daoke_jiezhi	base_effect	daoke_jiezhi	1	0	0	暂无	0	0	0	0	0	0
74102180	2	1	6	59071001	74102190	59757	0	base_effect	daoke_hujian	base_effect	daoke_hujian	1	0	0	暂无	0	0	0	0	0	0
84102180	2	1	6	59081001	84102190	59758	0	base_effect	daoke_maozi	base_effect	daoke_maozi	1	0	0	暂无	0	0	0	0	0	0
94102180	2	1	6	59091001	94102190	59759	0	base_effect	daoke_xiezi	base_effect	daoke_xiezi	1	0	0	暂无	0	0	0	0	0	0
