掉落ID	有效标志位	副ID（超过300的部分将会无效，请注意）	副ID随机几率，-1为必定随出来	掉落类型	随机规则	地图掉落限制周期	地图掉落限制次数	掉落时间限制	分配角色限制	分配等级下限	分配等级上限	次数限制	状态限制	世界科技系数（对应world_civ_mod表)	掉落广播类型（位域,0不广播,1掉落拾取,2开宝箱,4制造广播,2^3~2^12(8184)世界科技1~10广播,2^13全世界广播,2^14当前地图广播,2^15本阵营广播,2^16上品广播,2^17极品广播,2^18帮派广播,2^19小队广播)	掉落次数下限	掉落次数上限	单人分配最大数量	掉落几率	掉落保底	是否绑定	品质系数	参数1（固定掉落时，道具为type_id，货币为货币枚举；随机掉落时，为表现类型1的performance_id）	参数2（固定掉落时，道具为随机几率，货币为货币数量；随机掉落时，为表现类型1的随机概率）	参数3（随机掉落时，为表现类型2的performance_id）	参数4（随机掉落时，为表现类型2的随机概率）	参数5（随机掉落时，为表现类型3的performance_id）	参数6（随机掉落时，为表现类型3的随机概率）	参数7（随机掉落时，为表现类型4的performance_id）	参数8（随机掉落时，为表现类型4的随机概率）	参数9（随机掉落时，为表现类型5的performance_id）	参数10（随机掉落时，为表现类型5的随机概率）	参数11（随机掉落时，为等级区间下限）	参数12（随机掉落时，为等级区间上限）	参数13（随机掉落时，为流水区间下限）	参数14（随机掉落时，为流水区间上限）	参数15	参数16	参数17	参数18	参数19	参数20	参数21	参数22	参数23	参数24 
210346	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	32100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210446	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	42100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210546	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	52100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210646	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	62100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210746	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	72100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210846	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	82100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210946	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	92100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210047	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	2100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210147	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	12100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210247	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	22100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210347	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	32100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210447	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	42100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210547	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	52100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210647	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	62100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210747	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	72100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210847	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	82100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210947	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	92100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210048	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	2100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210148	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	12100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210248	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	22100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210348	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	32100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210448	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	42100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210548	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	52100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210648	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	62100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210748	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	72100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210848	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	82100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210948	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	92100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210049	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	2100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210149	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	12100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210249	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	22100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210349	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	32100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210449	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	42100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210549	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	52100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210649	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	62100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210749	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	72100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210849	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	82100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210949	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	12	92100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210052	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210152	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210252	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210352	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210452	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210552	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210652	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210752	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210852	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210952	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100120	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210053	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210153	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210253	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210353	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210453	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210553	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210653	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210753	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210853	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210953	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100130	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210054	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210154	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210254	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210354	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210454	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210554	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210654	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210754	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210854	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210954	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100140	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210055	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210155	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210255	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210355	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210455	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210555	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210655	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210755	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210855	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210955	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100150	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210056	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210156	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210256	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210356	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210456	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210556	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210656	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210756	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210856	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210956	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100160	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210057	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210157	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210257	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210357	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210457	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210557	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210657	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210757	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210857	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210957	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100170	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210058	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210158	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210258	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210358	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210458	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210558	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210658	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210758	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210858	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210958	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100180	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210059	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	2100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210159	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	12100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210259	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	22100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210359	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	32100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210459	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	42100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210559	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	52100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210659	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	62100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210759	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	72100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210859	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	82100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210959	1	2	-1	1	0	0	0	0	0	1	7200	0	90000002	0	0	10000	10000	10000	10000	0	10000	13	92100190	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210011	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	3100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210111	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	13100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210211	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	23100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210311	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	33100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210411	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	43100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210511	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	53100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210611	1	6	-1	1	0	0	0	0	0	1	7200	0	10031004	0	0	10000	10000	10000	10000	0	10000	11	63100110	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
