奖励ID（抽奖表要保持连贯性，中间不要出现有效值为0或者中断跳字的情况，活动ID参数不是主键，要注意参数ID不同的奖励ID不能相同——会导致前面参数的数据被服务器读取跳过，最多到256）	所属境界	抽奖档次(1青铜抽奖、2白银抽奖、3黄金抽奖)	有效标志	活动ID参数	出现几率（低价档）	出现几率（中价档随机3个）	出现几率（高价档随机1个）	获得几率	第1次重抽	第2~5次重抽	第6次及以上重抽	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	奖励倍数	奖励参数	触发事件	最多出现次数（注意这个次数是低、中、高三档共用的，如果某个东西三档里都有，而次数都出现在低价档里了，那另外两档就都随不到他了）	状态限制	是否广播	时间限制（时间限制ID，主要和活动关联决定这个玩家能不能出现在奖池里的）	是否高价值（大于0有特效，大于2在奖池中显示，数值越大则排序越靠前）	次数限制ID	底图颜色 
130	5	2	1	0	0	0	15	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	6	2	1	0	0	0	15	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	7	2	1	0	0	0	15	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	8	2	1	0	0	0	15	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	9	2	1	0	0	0	15	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	10	2	1	0	0	0	15	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	11	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	12	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	13	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	14	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	15	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	16	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	17	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	18	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	19	2	1	0	0	0	8	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	20	2	1	0	0	0	4	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	21	2	1	0	0	0	4	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	22	2	1	0	0	0	4	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	23	2	1	0	0	0	4	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	24	2	1	0	0	0	4	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
130	25	2	1	0	0	0	4	100	200	250	300	2	400130415	1	1	0	0	1	0	1	0	7	0	0
131	0	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	1	0	0	0	0
131	1	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	2	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	3	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	4	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	5	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	6	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	7	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	8	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	9	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	10	2	1	0	0	0	0	1000	0	0	0	2	400140415	1	1	0	0	6	0	0	0	0	0	0
131	11	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	12	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	13	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	14	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	15	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	16	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	17	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	18	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	19	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	20	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	21	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	22	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	23	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	24	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
131	25	2	1	0	0	0	8	100	200	250	300	2	400140415	1	1	0	0	1	0	1	0	7	0	0
132	0	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	1	0	0	0	0
132	1	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	2	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	3	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	4	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	5	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	6	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	7	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	8	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	9	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	10	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	11	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	12	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	13	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	14	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	15	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	16	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	17	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	18	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	19	2	1	0	0	0	0	1000	0	0	0	2	400150415	1	1	0	0	6	0	0	0	0	0	0
132	20	2	1	0	0	0	4	100	200	250	300	2	400150415	1	1	0	0	1	0	1	0	7	0	0
132	21	2	1	0	0	0	4	100	200	250	300	2	400150415	1	1	0	0	1	0	1	0	7	0	0
132	22	2	1	0	0	0	4	100	200	250	300	2	400150415	1	1	0	0	1	0	1	0	7	0	0
132	23	2	1	0	0	0	4	100	200	250	300	2	400150415	1	1	0	0	1	0	1	0	7	0	0
132	24	2	1	0	0	0	4	100	200	250	300	2	400150415	1	1	0	0	1	0	1	0	7	0	0
132	25	2	1	0	0	0	4	100	200	250	300	2	400150415	1	1	0	0	1	0	1	0	7	0	0
133	0	2	1	0	0	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	1	0	0	0	0
133	1	2	1	0	0	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	1	0	0	0	0
133	2	2	1	0	0	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	1	0	0	0	0
133	3	2	1	0	0	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	1	0	0	0	0
133	4	2	1	0	0	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	1	0	0	0	0
133	5	2	1	0	250	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	1	0	0	0	0
133	6	2	1	0	250	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	0	0	0	0	0
133	7	2	1	0	250	0	0	500	500	600	400	2	400600034	1	1	0	0	1	0	0	0	0	0	0
133	8	2	1	0	250	0	0	500	500	600	400	2	400600044	1	1	0	0	1	0	0	0	0	0	0
133	9	2	1	0	250	0	0	500	500	600	400	2	400600044	1	1	0	0	1	0	0	0	0	0	0
133	10	2	1	0	250	0	0	500	500	600	400	2	400600044	1	1	0	0	1	0	0	0	0	0	0
133	11	2	1	0	250	0	0	500	500	600	400	2	400600054	1	1	0	0	1	0	0	0	0	0	0
133	12	2	1	0	250	0	0	500	500	600	400	2	400600054	1	1	0	0	1	0	0	0	0	0	0
133	13	2	1	0	250	0	0	500	500	600	400	2	400600054	1	1	0	0	1	0	0	0	0	0	0
133	14	2	1	0	250	0	0	500	500	600	400	2	400600064	1	1	0	0	1	0	0	0	0	0	0
133	15	2	1	0	250	0	0	500	500	600	400	2	400600064	1	1	0	0	1	0	0	0	0	0	0
133	16	2	1	0	250	0	0	500	500	600	400	2	400600064	1	1	0	0	1	0	0	0	0	0	0
133	17	2	1	0	250	0	0	500	500	600	400	2	400600074	1	1	0	0	1	0	0	0	0	0	0
133	18	2	1	0	250	0	0	500	500	600	400	2	400600074	1	1	0	0	1	0	0	0	0	0	0
133	19	2	1	0	250	0	0	500	500	600	400	2	400600074	1	1	0	0	1	0	0	0	0	0	0
133	20	2	1	0	250	0	0	500	500	600	400	2	400600084	1	1	0	0	1	0	0	0	0	0	0
133	21	2	1	0	250	0	0	500	500	600	400	2	400600084	1	1	0	0	1	0	0	0	0	0	0
133	22	2	1	0	250	0	0	500	500	600	400	2	400600084	1	1	0	0	1	0	0	0	0	0	0
133	23	2	1	0	250	0	0	500	500	600	400	2	400600094	1	1	0	0	1	0	0	0	0	0	0
133	24	2	1	0	250	0	0	500	500	600	400	2	400600094	1	1	0	0	1	0	0	0	0	0	0
133	25	2	1	0	250	0	0	500	500	600	400	2	400600094	1	1	0	0	1	0	0	0	0	0	0
134	0	2	1	0	0	0	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	1	0	1	0	0
134	1	2	1	0	0	0	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	1	0	1	0	0
134	2	2	1	0	0	0	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	1	0	1	0	0
134	3	2	1	0	0	0	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	1	0	1	0	0
134	4	2	1	0	0	0	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	1	0	1	0	0
134	5	2	1	0	0	167	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	1	0	1	0	0
134	6	2	1	0	0	167	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	0	0	1	0	0
134	7	2	1	0	0	167	0	200	1500	1000	800	2	400600034	1	2	0	0	1	0	0	0	1	0	0
134	8	2	1	0	0	167	0	200	1500	1000	800	2	400600044	1	2	0	0	1	0	0	0	1	0	0
134	9	2	1	0	0	167	0	200	1500	1000	800	2	400600044	1	2	0	0	1	0	0	0	1	0	0
134	10	2	1	0	0	167	0	200	1500	1000	800	2	400600044	1	2	0	0	1	0	0	0	1	0	0
134	11	2	1	0	0	167	0	200	1500	1000	800	2	400600054	1	2	0	0	1	0	0	0	1	0	0
134	12	2	1	0	0	167	0	200	1500	1000	800	2	400600054	1	2	0	0	1	0	0	0	1	0	0
134	13	2	1	0	0	167	0	200	1500	1000	800	2	400600054	1	2	0	0	1	0	0	0	1	0	0
134	14	2	1	0	0	167	0	200	1500	1000	800	2	400600064	1	2	0	0	1	0	0	0	1	0	0
134	15	2	1	0	0	167	0	200	1500	1000	800	2	400600064	1	2	0	0	1	0	0	0	1	0	0
134	16	2	1	0	0	167	0	200	1500	1000	800	2	400600064	1	2	0	0	1	0	0	0	1	0	0
134	17	2	1	0	0	167	0	200	1500	1000	800	2	400600074	1	2	0	0	1	0	0	0	1	0	0
134	18	2	1	0	0	167	0	200	1500	1000	800	2	400600074	1	2	0	0	1	0	0	0	1	0	0
134	19	2	1	0	0	167	0	200	1500	1000	800	2	400600074	1	2	0	0	1	0	0	0	1	0	0
134	20	2	1	0	0	167	0	200	1500	1000	800	2	400600084	1	2	0	0	1	0	0	0	1	0	0
134	21	2	1	0	0	167	0	200	1500	1000	800	2	400600084	1	2	0	0	1	0	0	0	1	0	0
134	22	2	1	0	0	167	0	200	1500	1000	800	2	400600084	1	2	0	0	1	0	0	0	1	0	0
134	23	2	1	0	0	167	0	200	1500	1000	800	2	400600094	1	2	0	0	1	0	0	0	1	0	0
134	24	2	1	0	0	167	0	200	1500	1000	800	2	400600094	1	2	0	0	1	0	0	0	1	0	0
134	25	2	1	0	0	167	0	200	1500	1000	800	2	400600094	1	2	0	0	1	0	0	0	1	0	0
135	0	2	1	0	0	0	0	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	1	2	1	0	0	0	0	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	2	2	1	0	0	0	0	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	3	2	1	0	0	0	0	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	4	2	1	0	0	0	0	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	5	2	1	0	0	0	83	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	6	2	1	0	0	0	83	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	7	2	1	0	0	0	83	50	200	250	300	2	400600034	1	3	0	0	1	0	1	0	8	0	0
135	8	2	1	0	0	0	83	50	200	250	300	2	400600044	1	3	0	0	1	0	1	0	8	0	0
135	9	2	1	0	0	0	83	50	200	250	300	2	400600044	1	3	0	0	1	0	1	0	8	0	0
135	10	2	1	0	0	0	83	50	200	250	300	2	400600044	1	3	0	0	1	0	1	0	8	0	0
135	11	2	1	0	0	0	83	50	200	250	300	2	400600054	1	3	0	0	1	0	1	0	8	0	0
135	12	2	1	0	0	0	83	50	200	250	300	2	400600054	1	3	0	0	1	0	1	0	8	0	0
135	13	2	1	0	0	0	83	50	200	250	300	2	400600054	1	3	0	0	1	0	1	0	8	0	0
135	14	2	1	0	0	0	83	50	200	250	300	2	400600064	1	3	0	0	1	0	1	0	8	0	0
135	15	2	1	0	0	0	83	50	200	250	300	2	400600064	1	3	0	0	1	0	1	0	8	0	0
135	16	2	1	0	0	0	83	50	200	250	300	2	400600064	1	3	0	0	1	0	1	0	8	0	0
135	17	2	1	0	0	0	83	50	200	250	300	2	400600074	1	3	0	0	1	0	1	0	8	0	0
135	18	2	1	0	0	0	83	50	200	250	300	2	400600074	1	3	0	0	1	0	1	0	8	0	0
135	19	2	1	0	0	0	83	50	200	250	300	2	400600074	1	3	0	0	1	0	1	0	8	0	0
135	20	2	1	0	0	0	83	50	200	250	300	2	400600084	1	3	0	0	1	0	1	0	8	0	0
135	21	2	1	0	0	0	83	50	200	250	300	2	400600084	1	3	0	0	1	0	1	0	8	0	0
135	22	2	1	0	0	0	83	50	200	250	300	2	400600084	1	3	0	0	1	0	1	0	8	0	0
135	23	2	1	0	0	0	83	50	200	250	300	2	400600094	1	3	0	0	1	0	1	0	8	0	0
135	24	2	1	0	0	0	83	50	200	250	300	2	400600094	1	3	0	0	1	0	1	0	8	0	0
135	25	2	1	0	0	0	83	50	200	250	300	2	400600094	1	3	0	0	1	0	1	0	8	0	0
136	0	2	1	0	0	0	0	500	0	0	0	2	400600035	1	1	0	0	1	0	1	0	0	0	0
136	1	2	1	0	0	0	0	500	0	0	0	2	400600035	1	1	0	0	1	0	1	0	0	0	0
136	2	2	1	0	0	0	0	500	0	0	0	2	400600035	1	1	0	0	1	0	1	0	0	0	0
136	3	2	1	0	0	0	0	500	0	0	0	2	400600035	1	1	0	0	1	0	1	0	0	0	0
136	4	2	1	0	0	0	0	500	0	0	0	2	400600035	1	1	0	0	1	0	1	0	0	0	0
136	5	2	1	0	250	0	0	500	250	300	200	2	400600035	1	1	0	0	1	0	0	0	0	0	0
136	6	2	1	0	250	0	0	500	250	300	200	2	400600035	1	1	0	0	1	0	0	0	0	0	0
136	7	2	1	0	250	0	0	500	250	300	200	2	400600035	1	1	0	0	1	0	0	0	0	0	0
136	8	2	1	0	250	0	0	500	250	300	200	2	400600045	1	1	0	0	1	0	0	0	0	0	0
136	9	2	1	0	250	0	0	500	250	300	200	2	400600045	1	1	0	0	1	0	0	0	0	0	0
136	10	2	1	0	250	0	0	500	250	300	200	2	400600045	1	1	0	0	1	0	0	0	0	0	0
136	11	2	1	0	250	0	0	500	250	300	200	2	400600055	1	1	0	0	1	0	0	0	0	0	0
136	12	2	1	0	250	0	0	500	250	300	200	2	400600055	1	1	0	0	1	0	0	0	0	0	0
136	13	2	1	0	250	0	0	500	250	300	200	2	400600055	1	1	0	0	1	0	0	0	0	0	0
136	14	2	1	0	250	0	0	500	250	300	200	2	400600065	1	1	0	0	1	0	0	0	0	0	0
136	15	2	1	0	250	0	0	500	250	300	200	2	400600065	1	1	0	0	1	0	0	0	0	0	0
136	16	2	1	0	250	0	0	500	250	300	200	2	400600065	1	1	0	0	1	0	0	0	0	0	0
136	17	2	1	0	250	0	0	500	250	300	200	2	400600075	1	1	0	0	1	0	0	0	0	0	0
136	18	2	1	0	250	0	0	500	250	300	200	2	400600075	1	1	0	0	1	0	0	0	0	0	0
136	19	2	1	0	250	0	0	500	250	300	200	2	400600075	1	1	0	0	1	0	0	0	0	0	0
136	20	2	1	0	250	0	0	500	250	300	200	2	400600085	1	1	0	0	1	0	0	0	0	0	0
136	21	2	1	0	250	0	0	500	250	300	200	2	400600085	1	1	0	0	1	0	0	0	0	0	0
136	22	2	1	0	250	0	0	500	250	300	200	2	400600085	1	1	0	0	1	0	0	0	0	0	0
136	23	2	1	0	250	0	0	500	250	300	200	2	400600095	1	1	0	0	1	0	0	0	0	0	0
136	24	2	1	0	250	0	0	500	250	300	200	2	400600095	1	1	0	0	1	0	0	0	0	0	0
136	25	2	1	0	250	0	0	500	250	300	200	2	400600095	1	1	0	0	1	0	0	0	0	0	0
137	0	2	1	0	0	0	0	200	0	0	0	2	400600035	1	2	0	0	1	0	1	0	1	0	0
137	1	2	1	0	0	0	0	200	0	0	0	2	400600035	1	2	0	0	1	0	1	0	1	0	0
137	2	2	1	0	0	0	0	200	0	0	0	2	400600035	1	2	0	0	1	0	1	0	1	0	0
137	3	2	1	0	0	0	0	200	0	0	0	2	400600035	1	2	0	0	1	0	1	0	1	0	0
137	4	2	1	0	0	0	0	200	0	0	0	2	400600035	1	2	0	0	1	0	1	0	1	0	0
137	5	2	1	0	0	167	0	200	600	400	320	2	400600035	1	2	0	0	1	0	0	0	1	0	0
137	6	2	1	0	0	167	0	200	600	400	320	2	400600035	1	2	0	0	1	0	0	0	1	0	0
137	7	2	1	0	0	167	0	200	600	400	320	2	400600035	1	2	0	0	1	0	0	0	1	0	0
137	8	2	1	0	0	167	0	200	600	400	320	2	400600045	1	2	0	0	1	0	0	0	1	0	0
137	9	2	1	0	0	167	0	200	600	400	320	2	400600045	1	2	0	0	1	0	0	0	1	0	0
137	10	2	1	0	0	167	0	200	600	400	320	2	400600045	1	2	0	0	1	0	0	0	1	0	0
137	11	2	1	0	0	167	0	200	600	400	320	2	400600055	1	2	0	0	1	0	0	0	1	0	0
137	12	2	1	0	0	167	0	200	600	400	320	2	400600055	1	2	0	0	1	0	0	0	1	0	0
137	13	2	1	0	0	167	0	200	600	400	320	2	400600055	1	2	0	0	1	0	0	0	1	0	0
137	14	2	1	0	0	167	0	200	600	400	320	2	400600065	1	2	0	0	1	0	0	0	1	0	0
137	15	2	1	0	0	167	0	200	600	400	320	2	400600065	1	2	0	0	1	0	0	0	1	0	0
137	16	2	1	0	0	167	0	200	600	400	320	2	400600065	1	2	0	0	1	0	0	0	1	0	0
137	17	2	1	0	0	167	0	200	600	400	320	2	400600075	1	2	0	0	1	0	0	0	1	0	0
137	18	2	1	0	0	167	0	200	600	400	320	2	400600075	1	2	0	0	1	0	0	0	1	0	0
137	19	2	1	0	0	167	0	200	600	400	320	2	400600075	1	2	0	0	1	0	0	0	1	0	0
137	20	2	1	0	0	167	0	200	600	400	320	2	400600085	1	2	0	0	1	0	0	0	1	0	0
137	21	2	1	0	0	167	0	200	600	400	320	2	400600085	1	2	0	0	1	0	0	0	1	0	0
137	22	2	1	0	0	167	0	200	600	400	320	2	400600085	1	2	0	0	1	0	0	0	1	0	0
137	23	2	1	0	0	167	0	200	600	400	320	2	400600095	1	2	0	0	1	0	0	0	1	0	0
137	24	2	1	0	0	167	0	200	600	400	320	2	400600095	1	2	0	0	1	0	0	0	1	0	0
137	25	2	1	0	0	167	0	200	600	400	320	2	400600095	1	2	0	0	1	0	0	0	1	0	0
138	0	2	1	0	0	0	0	50	0	0	0	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	1	2	1	0	0	0	0	50	0	0	0	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	2	2	1	0	0	0	0	50	0	0	0	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	3	2	1	0	0	0	0	50	0	0	0	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	4	2	1	0	0	0	0	50	0	0	0	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	5	2	1	0	0	0	83	50	100	125	150	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	6	2	1	0	0	0	83	50	100	125	150	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	7	2	1	0	0	0	83	50	100	125	150	2	400600035	1	3	0	0	1	0	1	0	8	0	0
138	8	2	1	0	0	0	83	50	100	125	150	2	400600045	1	3	0	0	1	0	1	0	8	0	0
138	9	2	1	0	0	0	83	50	100	125	150	2	400600045	1	3	0	0	1	0	1	0	8	0	0
138	10	2	1	0	0	0	83	50	100	125	150	2	400600045	1	3	0	0	1	0	1	0	8	0	0
138	11	2	1	0	0	0	83	50	100	125	150	2	400600055	1	3	0	0	1	0	1	0	8	0	0
138	12	2	1	0	0	0	83	50	100	125	150	2	400600055	1	3	0	0	1	0	1	0	8	0	0
138	13	2	1	0	0	0	83	50	100	125	150	2	400600055	1	3	0	0	1	0	1	0	8	0	0
138	14	2	1	0	0	0	83	50	100	125	150	2	400600065	1	3	0	0	1	0	1	0	8	0	0
138	15	2	1	0	0	0	83	50	100	125	150	2	400600065	1	3	0	0	1	0	1	0	8	0	0
138	16	2	1	0	0	0	83	50	100	125	150	2	400600065	1	3	0	0	1	0	1	0	8	0	0
138	17	2	1	0	0	0	83	50	100	125	150	2	400600075	1	3	0	0	1	0	1	0	8	0	0
138	18	2	1	0	0	0	83	50	100	125	150	2	400600075	1	3	0	0	1	0	1	0	8	0	0
138	19	2	1	0	0	0	83	50	100	125	150	2	400600075	1	3	0	0	1	0	1	0	8	0	0
138	20	2	1	0	0	0	83	50	100	125	150	2	400600085	1	3	0	0	1	0	1	0	8	0	0
138	21	2	1	0	0	0	83	50	100	125	150	2	400600085	1	3	0	0	1	0	1	0	8	0	0
138	22	2	1	0	0	0	83	50	100	125	150	2	400600085	1	3	0	0	1	0	1	0	8	0	0
138	23	2	1	0	0	0	83	50	100	125	150	2	400600095	1	3	0	0	1	0	1	0	8	0	0
138	24	2	1	0	0	0	83	50	100	125	150	2	400600095	1	3	0	0	1	0	1	0	8	0	0
138	25	2	1	0	0	0	83	50	100	125	150	2	400600095	1	3	0	0	1	0	1	0	8	0	0
139	0	2	1	0	0	0	0	500	0	0	0	2	400600036	1	1	0	0	1	0	1	0	0	0	0
139	1	2	1	0	0	0	0	500	0	0	0	2	400600036	1	1	0	0	1	0	1	0	0	0	0
139	2	2	1	0	0	0	0	500	0	0	0	2	400600036	1	1	0	0	1	0	1	0	0	0	0
139	3	2	1	0	0	0	0	500	0	0	0	2	400600036	1	1	0	0	1	0	1	0	0	0	0
139	4	2	1	0	0	0	0	500	0	0	0	2	400600036	1	1	0	0	1	0	1	0	0	0	0
139	5	2	1	0	250	0	0	500	250	300	200	2	400600036	1	1	0	0	1	0	1	0	0	0	0
139	6	2	1	0	250	0	0	500	250	300	200	2	400600036	1	1	0	0	1	0	0	0	0	0	0
139	7	2	1	0	250	0	0	500	250	300	200	2	400600036	1	1	0	0	1	0	0	0	0	0	0
139	8	2	1	0	250	0	0	500	250	300	200	2	400600036	1	1	0	0	1	0	0	0	0	0	0
139	9	2	1	0	250	0	0	500	250	300	200	2	400600046	1	1	0	0	1	0	0	0	0	0	0
139	10	2	1	0	250	0	0	500	250	300	200	2	400600046	1	1	0	0	1	0	0	0	0	0	0
139	11	2	1	0	250	0	0	500	250	300	200	2	400600046	1	1	0	0	1	0	0	0	0	0	0
139	12	2	1	0	250	0	0	500	250	300	200	2	400600056	1	1	0	0	1	0	0	0	0	0	0
139	13	2	1	0	250	0	0	500	250	300	200	2	400600056	1	1	0	0	1	0	0	0	0	0	0
139	14	2	1	0	250	0	0	500	250	300	200	2	400600056	1	1	0	0	1	0	0	0	0	0	0
139	15	2	1	0	250	0	0	500	250	300	200	2	400600066	1	1	0	0	1	0	0	0	0	0	0
139	16	2	1	0	250	0	0	500	250	300	200	2	400600066	1	1	0	0	1	0	0	0	0	0	0
139	17	2	1	0	250	0	0	500	250	300	200	2	400600066	1	1	0	0	1	0	0	0	0	0	0
139	18	2	1	0	250	0	0	500	250	300	200	2	400600076	1	1	0	0	1	0	0	0	0	0	0
139	19	2	1	0	250	0	0	500	250	300	200	2	400600076	1	1	0	0	1	0	0	0	0	0	0
139	20	2	1	0	250	0	0	500	250	300	200	2	400600076	1	1	0	0	1	0	0	0	0	0	0
139	21	2	1	0	250	0	0	500	250	300	200	2	400600086	1	1	0	0	1	0	0	0	0	0	0
139	22	2	1	0	250	0	0	500	250	300	200	2	400600086	1	1	0	0	1	0	0	0	0	0	0
139	23	2	1	0	250	0	0	500	250	300	200	2	400600086	1	1	0	0	1	0	0	0	0	0	0
139	24	2	1	0	250	0	0	500	250	300	200	2	400600096	1	1	0	0	1	0	0	0	0	0	0
139	25	2	1	0	250	0	0	500	250	300	200	2	400600096	1	1	0	0	1	0	0	0	0	0	0
140	0	2	1	0	0	0	0	200	0	0	0	2	400600036	1	2	0	0	1	0	1	0	1	0	0
140	1	2	1	0	0	0	0	200	0	0	0	2	400600036	1	2	0	0	1	0	1	0	1	0	0
140	2	2	1	0	0	0	0	200	0	0	0	2	400600036	1	2	0	0	1	0	1	0	1	0	0
