强化规则ID(1位颜色，1位类型，2位部位<0武器，1衣服，2腰带，3裤子，4手套，5项链，6戒指，7徽章，8头盔，9鞋子>，1位流水)	有效标志	强化等级	等级限制	消耗货币类型(0不耗货币，200经验，201修为，202金币，203绑金，204元宝，205绑元)<填0的时候，不会扣除货币，但仍然会根据消耗货币数量字段去做累积积分的计算，以便做强化继承>	消耗货币数量<同时也是计算继承时需要用的累积积分>	消耗道具ID	消耗道具数量	提升比例系数(万分比)	剑客提升固定值1	剑客提升固定值2	剑客提升固定值3	御灵提升固定值4	御灵提升固定值5	御灵提升固定值6	刀客提升固定值7	刀客提升固定值8	刀客提升固定值9	弓手提升固定值10	弓手提升固定值11	弓手提升固定值12	强化成功率	成功率增量	强化暴击率	强化激活主键	强化激活副键	增加战力值	基础概率作假系数1	基础概率作假系数2	基础概率作假系数3	基础概率作假系数4	基础概率作假系数5	基础概率作假系数6	基础概率作假系数7	基础概率作假系数8	基础概率作假系数9	基础概率作假系数10	失败加成作假系数1	失败加成作假系数2	失败加成作假系数3	失败加成作假系数4	失败加成作假系数5	失败加成作假系数6	失败加成作假系数7	失败加成作假系数8	失败加成作假系数9	失败加成作假系数10	必成积分阈值	下级激活属性显示(如果不是-1，要配置强化激活显示的下级等级) 
10060	1	89	5170	203	280000	400400104	3	53400	2553	0	0	2553	0	0	2553	0	0	2553	0	0	6000	1000	0	0	0	50801	0	0	0	0	0	0	2000	8000	10000	10000	25000	25000	25000	25000	25000	25000	22000	13000	10000	10000	2000	-1
10060	1	90	6180	203	280000	400400104	3	54000	2643	0	0	2643	0	0	2643	0	0	2643	0	0	5000	1000	0	0	0	53544	0	0	0	0	0	0	0	6000	10000	10000	20000	20000	20000	20000	20000	20000	20000	14000	10000	10000	2000	-1
10060	1	91	6180	203	290000	400400104	3	54600	2775	0	0	2775	0	0	2775	0	0	2775	0	0	5000	1000	0	0	0	59028	0	0	0	0	0	0	0	6000	10000	10000	20000	20000	20000	20000	20000	20000	20000	14000	10000	10000	2000	-1
10060	1	92	6180	203	300000	400400104	3	55200	2907	0	0	2907	0	0	2907	0	0	2907	0	0	4000	1000	0	0	0	64512	0	0	0	0	0	0	0	6000	10000	10000	16667	16667	16667	16667	16667	16667	16667	12667	10000	10000	2000	-1
10060	1	93	6180	203	300000	400400104	3	55800	3039	0	0	3039	0	0	3039	0	0	3039	0	0	4000	1000	0	0	0	69997	0	0	0	0	0	0	0	6000	10000	10000	16667	16667	16667	16667	16667	16667	16667	12667	10000	10000	2000	-1
10060	1	94	6180	203	310000	400400104	3	56400	3171	0	0	3171	0	0	3171	0	0	3171	0	0	3000	1000	0	0	0	75481	0	0	0	0	0	0	0	6000	10000	10000	14286	14286	14286	14286	14286	14286	14286	11714	10000	10000	2000	-1
10060	1	95	6190	203	310000	400400104	3	57000	3303	0	0	3303	0	0	3303	0	0	3303	0	0	3000	1000	0	0	0	80966	0	0	0	0	0	0	0	2000	8000	10000	14286	14286	14286	14286	14286	14286	14286	13429	10857	10000	2000	-1
10060	1	96	6190	203	320000	400400104	3	57600	3435	0	0	3435	0	0	3435	0	0	3435	0	0	2500	1000	0	0	0	86450	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	11875	10000	10000	3000	-1
10060	1	97	6190	203	330000	400400104	3	58200	3567	0	0	3567	0	0	3567	0	0	3567	0	0	2500	1000	0	0	0	91934	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	11875	10000	10000	3000	-1
10060	1	98	6190	203	330000	400400104	3	58800	3699	0	0	3699	0	0	3699	0	0	3699	0	0	2000	1000	0	0	0	97419	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	12000	10500	10000	3000	-1
10060	1	99	6190	203	340000	400400104	3	59400	3831	0	0	3831	0	0	3831	0	0	3831	0	0	2000	1000	0	0	0	102903	0	0	0	0	0	0	0	2000	8000	10000	12500	12500	12500	12500	12500	12500	12500	12000	10500	10000	3000	-1
10060	1	100	-1	0	340000	0	0	60000	3963	0	0	3963	0	0	3963	0	0	3963	0	0	0	1000	0	0	0	108387	0	0	0	0	0	0	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	0	10	203	300	400400100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	1000	0	0	0	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	1	10	203	450	400400100	2	600	418	0	0	460	0	0	502	0	0	418	0	0	10000	1000	0	0	0	23	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	2	10	203	600	400400100	2	1200	837	0	0	921	0	0	1004	0	0	837	0	0	10000	1000	0	0	0	47	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	3	10	203	750	400400100	2	1800	1256	0	0	1382	0	0	1507	0	0	1256	0	0	10000	1000	0	0	0	70	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	4	10	203	900	400400100	2	2400	1674	0	0	1841	0	0	2009	0	0	1674	0	0	10000	1000	0	0	0	93	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	5	40	203	1100	400400100	2	3000	2093	0	0	2302	0	0	2512	0	0	2093	0	0	9000	1000	0	0	0	117	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	6	40	203	1200	400400100	2	3600	2512	0	0	2763	0	0	3014	0	0	2512	0	0	8500	1000	0	0	0	150	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	7	40	203	1400	400400100	2	4200	2930	0	0	3223	0	0	3516	0	0	2930	0	0	8500	1000	0	0	0	182	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	8	40	203	1500	400400100	2	4800	3349	0	0	3684	0	0	4019	0	0	3349	0	0	8000	1000	0	0	0	215	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	9	40	203	1700	400400100	2	5400	3768	0	0	4145	0	0	4522	0	0	3768	0	0	8000	1000	0	0	0	248	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	10	40	203	1800	400400100	2	6000	4186	0	0	4605	0	0	5023	0	0	4186	0	0	7500	1000	0	0	0	281	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	11	40	203	2500	400400100	2	6600	4605	0	0	5066	0	0	5526	0	0	4605	0	0	7500	1000	0	0	0	321	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	12	40	203	3300	400400100	2	7200	5024	0	0	5526	0	0	6029	0	0	5024	0	0	7000	1000	0	0	0	362	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	13	40	203	4000	400400100	2	7800	5442	0	0	5986	0	0	6530	0	0	5442	0	0	7000	1000	0	0	0	402	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	14	40	203	4800	400400100	2	8400	5861	0	0	6447	0	0	7033	0	0	5861	0	0	6000	1000	0	0	0	443	10000	10000	15000	20000	20000	20000	20000	20000	20000	20000	10000	10000	2500	10000	10000	10000	10000	10000	10000	10000	2000	-1
10070	1	15	40	203	5500	400400100	2	9000	6280	0	0	6908	0	0	7536	0	0	6280	0	0	6000	1000	0	0	0	484	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	13000	10000	10000	2500	10000	10000	10000	10000	10000	10000	2000	-1
10070	1	16	40	203	6300	400400100	2	9600	6698	0	0	7368	0	0	8038	0	0	6698	0	0	5000	1000	0	0	0	524	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	12000	10000	10000	5000	10000	10000	10000	10000	10000	10000	2000	-1
10070	1	17	40	203	7000	400400100	2	10200	7117	0	0	7829	0	0	8540	0	0	7117	0	0	5000	1000	0	0	0	565	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	12000	10000	10000	5000	10000	10000	10000	10000	10000	10000	2000	-1
10070	1	18	40	203	7800	400400100	2	10800	7536	0	0	8290	0	0	9043	0	0	7536	0	0	4000	1000	0	0	0	606	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	11333	10000	10000	6667	3333	3333	3333	3333	3333	3333	2000	-1
10070	1	19	40	203	8500	400400100	2	11400	7954	0	0	8749	0	0	9545	0	0	7954	0	0	4000	1000	0	0	0	646	8000	10000	10000	15000	20000	20000	20000	20000	20000	20000	11333	10000	10000	6667	3333	3333	3333	3333	3333	3333	2000	-1
10070	1	20	40	203	9000	400400101	2	12000	8373	0	0	9210	0	0	10048	0	0	8373	0	0	10000	1000	0	0	0	687	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	21	40	203	9500	400400101	2	12600	9064	0	0	9970	0	0	10877	0	0	9064	0	0	10000	1000	0	0	0	756	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	22	40	203	10000	400400101	2	13200	9756	0	0	10732	0	0	11707	0	0	9756	0	0	9000	1000	0	0	0	824	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	46000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	23	40	203	11000	400400101	2	13800	10447	0	0	11492	0	0	12536	0	0	10447	0	0	9000	1000	0	0	0	893	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	46000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	24	40	203	11000	400400101	2	14400	11138	0	0	12252	0	0	13366	0	0	11138	0	0	8000	1000	0	0	0	961	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	26000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	25	50	203	12000	400400101	2	15000	11830	0	0	13013	0	0	14196	0	0	11830	0	0	8000	1000	0	0	0	1030	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	42000	18000	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	26	50	203	12000	400400101	2	15600	12521	0	0	13773	0	0	15025	0	0	12521	0	0	7000	1000	0	0	0	1098	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	28667	14667	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	27	50	203	13000	400400101	2	16200	13212	0	0	14533	0	0	15854	0	0	13212	0	0	7000	1000	0	0	0	1167	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	28667	14667	10000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	28	50	203	13000	400400101	2	16800	13904	0	0	15294	0	0	16685	0	0	13904	0	0	6000	1000	0	0	0	1235	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	22000	13000	10000	10000	2500	10000	10000	10000	10000	10000	2000	-1
10070	1	29	50	203	14000	400400101	2	17400	14595	0	0	16055	0	0	17514	0	0	14595	0	0	6000	1000	0	0	0	1304	2000	8000	10000	10000	15000	20000	20000	20000	20000	20000	22000	13000	10000	10000	2500	10000	10000	10000	10000	10000	2000	-1
10070	1	30	60	203	15000	400400101	2	18000	15286	0	0	16815	0	0	18343	0	0	15286	0	0	5000	1000	0	0	0	1372	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	10000	10000	2000	-1
10070	1	31	60	203	16000	400400101	2	18600	16291	0	0	17920	0	0	19549	0	0	16291	0	0	5000	1000	0	0	0	1504	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	10000	10000	2000	-1
10070	1	32	60	203	16000	400400101	2	19200	17296	0	0	19026	0	0	20755	0	0	17296	0	0	4000	1000	0	0	0	1636	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	16667	12667	10000	10000	6667	3333	3333	3333	3333	3333	2000	-1
10070	1	33	60	203	17000	400400101	2	19800	18300	0	0	20130	0	0	21960	0	0	18300	0	0	4000	1000	0	0	0	1768	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	16667	12667	10000	10000	6667	3333	3333	3333	3333	3333	2000	-1
10070	1	34	60	203	18000	400400101	2	20400	19305	0	0	21236	0	0	23166	0	0	19305	0	0	3000	1000	0	0	0	1900	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	14286	11714	10000	10000	7857	5714	5714	5714	5714	5714	2000	-1
10070	1	35	70	203	19000	400400101	2	21000	20310	0	0	22341	0	0	24372	0	0	20310	0	0	3000	1000	0	0	0	2031	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	14286	13429	10857	10000	10000	7857	5714	5714	5714	5714	2000	-1
10070	1	36	70	203	19000	400400101	2	21600	21314	0	0	23445	0	0	25577	0	0	21314	0	0	2500	1000	0	0	0	2163	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	11875	10000	10000	10000	7813	6250	6250	6250	6250	3000	-1
10070	1	37	70	203	20000	400400101	2	22200	22319	0	0	24551	0	0	26783	0	0	22319	0	0	2500	1000	0	0	0	2295	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	11875	10000	10000	10000	7813	6250	6250	6250	6250	3000	-1
10070	1	38	70	203	21000	400400101	2	22800	23324	0	0	25656	0	0	27989	0	0	23324	0	0	2000	1000	0	0	0	2427	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	12000	10500	10000	10000	8750	7500	7500	7500	7500	3000	-1
10070	1	39	70	203	22000	400400101	2	23400	24328	0	0	26761	0	0	29194	0	0	24328	0	0	2000	1000	0	0	0	2559	0	2000	8000	10000	10000	15000	20000	20000	20000	20000	12500	12000	10500	10000	10000	8750	7500	7500	7500	7500	3000	-1
10070	1	40	1080	203	25000	400400102	2	24000	25333	0	0	27866	0	0	30400	0	0	25333	0	0	10000	1000	0	0	0	2691	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	41	1080	203	27000	400400102	2	24600	26819	0	0	29501	0	0	32183	0	0	26819	0	0	10000	1000	0	0	0	2916	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	42	1080	203	28000	400400102	2	25200	28304	0	0	31134	0	0	33965	0	0	28304	0	0	9000	1000	0	0	0	3140	0	0	6000	10000	10000	15000	20000	20000	20000	20000	100000	100000	46000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	43	1080	203	30000	400400102	2	25800	29790	0	0	32769	0	0	35748	0	0	29790	0	0	9000	1000	0	0	0	3365	0	0	6000	10000	10000	15000	20000	20000	20000	20000	100000	100000	46000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	44	1080	203	31000	400400102	2	26400	31276	0	0	34404	0	0	37531	0	0	31276	0	0	8000	1000	0	0	0	3590	0	0	6000	10000	10000	15000	20000	20000	20000	20000	50000	50000	26000	10000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	45	1090	203	33000	400400102	2	27000	32761	0	0	36037	0	0	39313	0	0	32761	0	0	8000	1000	0	0	0	3815	0	0	2000	8000	10000	10000	15000	20000	20000	20000	50000	50000	42000	18000	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	46	1090	203	34000	400400102	2	27600	34247	0	0	37672	0	0	41096	0	0	34247	0	0	7000	1000	0	0	0	4040	0	0	2000	8000	10000	10000	15000	20000	20000	20000	33333	33333	28667	14667	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	47	1090	203	36000	400400102	2	28200	35733	0	0	39306	0	0	42880	0	0	35733	0	0	7000	1000	0	0	0	4264	0	0	2000	8000	10000	10000	15000	20000	20000	20000	33333	33333	28667	14667	10000	10000	10000	10000	10000	10000	1000	-1
10070	1	48	1090	203	37000	400400102	2	28800	37218	0	0	40940	0	0	44662	0	0	37218	0	0	6000	1000	0	0	0	4489	0	0	2000	8000	10000	10000	15000	20000	20000	20000	25000	25000	22000	13000	10000	10000	2500	10000	10000	10000	2000	-1
10070	1	49	1090	203	39000	400400102	2	29400	38704	0	0	42574	0	0	46445	0	0	38704	0	0	6000	1000	0	0	0	4714	0	0	2000	8000	10000	10000	15000	20000	20000	20000	25000	25000	22000	13000	10000	10000	2500	10000	10000	10000	2000	-1
10070	1	50	2100	203	43000	400400102	2	30000	40190	0	0	44209	0	0	48228	0	0	40190	0	0	5000	1000	0	0	0	4939	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	2000	-1
10070	1	51	2100	203	45000	400400102	2	30600	41615	0	0	45777	0	0	49938	0	0	41615	0	0	5000	1000	0	0	0	5313	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	10000	10000	2000	-1
10070	1	52	2100	203	48000	400400102	2	31200	43040	0	0	47344	0	0	51648	0	0	43040	0	0	4000	1000	0	0	0	5688	0	0	0	6000	10000	10000	15000	20000	20000	20000	16667	16667	16667	12667	10000	10000	6667	3333	3333	3333	2000	-1
10070	1	53	2100	203	50000	400400102	2	31800	44465	0	0	48912	0	0	53358	0	0	44465	0	0	4000	1000	0	0	0	6063	0	0	0	6000	10000	10000	15000	20000	20000	20000	16667	16667	16667	12667	10000	10000	6667	3333	3333	3333	2000	-1
10070	1	54	2100	203	53000	400400102	2	32400	45890	0	0	50479	0	0	55068	0	0	45890	0	0	3000	1000	0	0	0	6437	0	0	0	6000	10000	10000	15000	20000	20000	20000	14286	14286	14286	11714	10000	10000	7857	5714	5714	5714	2000	-1
10070	1	55	2110	203	55000	400400102	2	33000	47315	0	0	52047	0	0	56778	0	0	47315	0	0	3000	1000	0	0	0	6812	0	0	0	2000	8000	10000	10000	15000	20000	20000	14286	14286	14286	13429	10857	10000	10000	7857	5714	5714	2000	-1
10070	1	56	2110	203	58000	400400102	2	33600	48740	0	0	53614	0	0	58488	0	0	48740	0	0	2500	1000	0	0	0	7186	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	11875	10000	10000	10000	7813	6250	6250	3000	-1
10070	1	57	2110	203	60000	400400102	2	34200	50165	0	0	55182	0	0	60198	0	0	50165	0	0	2500	1000	0	0	0	7561	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	11875	10000	10000	10000	7813	6250	6250	3000	-1
10070	1	58	2110	203	63000	400400102	2	34800	51590	0	0	56749	0	0	61908	0	0	51590	0	0	2000	1000	0	0	0	7936	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	12000	10500	10000	10000	8750	7500	7500	3000	-1
10070	1	59	2110	203	65000	400400102	2	35400	53015	0	0	58317	0	0	63618	0	0	53015	0	0	2000	1000	0	0	0	8310	0	0	0	2000	8000	10000	10000	15000	20000	20000	12500	12500	12500	12000	10500	10000	10000	8750	7500	7500	3000	-1
10070	1	60	3120	203	73000	400400103	2	36000	54440	0	0	59884	0	0	65328	0	0	54440	0	0	10000	1000	0	0	0	8685	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	61	3120	203	76000	400400103	2	36600	56168	0	0	61785	0	0	67402	0	0	56168	0	0	10000	1000	0	0	0	9305	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	62	3120	203	79000	400400103	2	37200	57896	0	0	63686	0	0	69475	0	0	57896	0	0	9000	1000	0	0	0	9924	0	0	0	0	6000	10000	10000	15000	20000	20000	100000	100000	100000	100000	46000	10000	10000	10000	10000	10000	1000	-1
10070	1	63	3120	203	82000	400400103	2	37800	59625	0	0	65588	0	0	71550	0	0	59625	0	0	9000	1000	0	0	0	10544	0	0	0	0	6000	10000	10000	15000	20000	20000	100000	100000	100000	100000	46000	10000	10000	10000	10000	10000	1000	-1
10070	1	64	3120	203	85000	400400103	2	38400	61353	0	0	67488	0	0	73624	0	0	61353	0	0	8000	1000	0	0	0	11163	0	0	0	0	6000	10000	10000	15000	20000	20000	50000	50000	50000	50000	26000	10000	10000	10000	10000	10000	1000	-1
10070	1	65	3130	203	88000	400400103	2	39000	63081	0	0	69389	0	0	75697	0	0	63081	0	0	8000	1000	0	0	0	11783	0	0	0	0	2000	8000	10000	10000	15000	20000	50000	50000	50000	50000	42000	18000	10000	10000	10000	10000	1000	-1
10070	1	66	3130	203	91000	400400103	2	39600	64810	0	0	71291	0	0	77772	0	0	64810	0	0	7000	1000	0	0	0	12403	0	0	0	0	2000	8000	10000	10000	15000	20000	33333	33333	33333	33333	28667	14667	10000	10000	10000	10000	1000	-1
10070	1	67	3130	203	94000	400400103	2	40200	66538	0	0	73192	0	0	79846	0	0	66538	0	0	7000	1000	0	0	0	13022	0	0	0	0	2000	8000	10000	10000	15000	20000	33333	33333	33333	33333	28667	14667	10000	10000	10000	10000	1000	-1
10070	1	68	3130	203	97000	400400103	2	40800	68266	0	0	75093	0	0	81919	0	0	68266	0	0	6000	1000	0	0	0	13642	0	0	0	0	2000	8000	10000	10000	15000	20000	25000	25000	25000	25000	22000	13000	10000	10000	2500	10000	2000	-1
10070	1	69	3130	203	100000	400400103	2	41400	69995	0	0	76995	0	0	83994	0	0	69995	0	0	6000	1000	0	0	0	14261	0	0	0	0	2000	8000	10000	10000	15000	20000	25000	25000	25000	25000	22000	13000	10000	10000	2500	10000	2000	-1
10070	1	70	4140	203	110000	400400103	2	42000	71723	0	0	78895	0	0	86068	0	0	71723	0	0	5000	1000	0	0	0	14881	0	0	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	2000	-1
10070	1	71	4140	203	110000	400400103	2	42600	74052	0	0	81457	0	0	88862	0	0	74052	0	0	5000	1000	0	0	0	16004	0	0	0	0	0	6000	10000	10000	15000	20000	20000	20000	20000	20000	20000	14000	10000	10000	5000	10000	2000	-1
10070	1	72	4140	203	120000	400400103	2	43200	76380	0	0	84018	0	0	91656	0	0	76380	0	0	4000	1000	0	0	0	17128	0	0	0	0	0	6000	10000	10000	15000	20000	16667	16667	16667	16667	16667	12667	10000	10000	6667	3333	2000	-1
10070	1	73	4140	203	120000	400400103	2	43800	78709	0	0	86580	0	0	94451	0	0	78709	0	0	4000	1000	0	0	0	18251	0	0	0	0	0	6000	10000	10000	15000	20000	16667	16667	16667	16667	16667	12667	10000	10000	6667	3333	2000	-1
10070	1	74	4140	203	130000	400400103	2	44400	81038	0	0	89142	0	0	97246	0	0	81038	0	0	3000	1000	0	0	0	19374	0	0	0	0	0	6000	10000	10000	15000	20000	14286	14286	14286	14286	14286	11714	10000	10000	7857	5714	2000	-1
10070	1	75	4150	203	130000	400400103	2	45000	83366	0	0	91703	0	0	100039	0	0	83366	0	0	3000	1000	0	0	0	20498	0	0	0	0	0	2000	8000	10000	10000	15000	14286	14286	14286	14286	14286	13429	10857	10000	10000	7857	2000	-1
10070	1	76	4150	203	130000	400400103	2	45600	85695	0	0	94265	0	0	102834	0	0	85695	0	0	2500	1000	0	0	0	21621	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	11875	10000	10000	10000	7813	3000	-1
10070	1	77	4150	203	140000	400400103	2	46200	88024	0	0	96826	0	0	105629	0	0	88024	0	0	2500	1000	0	0	0	22744	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	11875	10000	10000	10000	7813	3000	-1
10070	1	78	4150	203	140000	400400103	2	46800	90352	0	0	99387	0	0	108422	0	0	90352	0	0	2000	1000	0	0	0	23868	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	12000	10500	10000	10000	8750	3000	-1
10070	1	79	4150	203	150000	400400103	2	47400	92681	0	0	101949	0	0	111217	0	0	92681	0	0	2000	1000	0	0	0	24991	0	0	0	0	0	2000	8000	10000	10000	15000	12500	12500	12500	12500	12500	12000	10500	10000	10000	8750	3000	-1
10070	1	80	5160	203	150000	400400104	2	48000	95010	0	0	104511	0	0	114012	0	0	95010	0	0	10000	1000	0	0	0	26114	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	81	5160	203	150000	400400104	2	48600	99938	0	0	109932	0	0	119926	0	0	99938	0	0	10000	1000	0	0	0	28857	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	-1
10070	1	82	5160	203	160000	400400104	2	49200	104867	0	0	115354	0	0	125840	0	0	104867	0	0	9000	1000	0	0	0	31600	0	0	0	0	0	0	6000	10000	10000	10000	100000	100000	100000	100000	100000	100000	46000	10000	10000	10000	1000	-1
10070	1	83	5160	203	160000	400400104	2	49800	109796	0	0	120776	0	0	131755	0	0	109796	0	0	9000	1000	0	0	0	34343	0	0	0	0	0	0	6000	10000	10000	10000	100000	100000	100000	100000	100000	100000	46000	10000	10000	10000	1000	-1
10070	1	84	5160	203	170000	400400104	2	50400	114724	0	0	126196	0	0	137669	0	0	114724	0	0	8000	1000	0	0	0	37086	0	0	0	0	0	0	6000	10000	10000	10000	50000	50000	50000	50000	50000	50000	26000	10000	10000	10000	1000	-1
10070	1	85	5170	203	170000	400400104	2	51000	119653	0	0	131618	0	0	143584	0	0	119653	0	0	8000	1000	0	0	0	39829	0	0	0	0	0	0	2000	8000	10000	10000	50000	50000	50000	50000	50000	50000	42000	18000	10000	10000	1000	-1
10070	1	86	5170	203	170000	400400104	2	51600	124582	0	0	137040	0	0	149498	0	0	124582	0	0	7000	1000	0	0	0	42572	0	0	0	0	0	0	2000	8000	10000	10000	33333	33333	33333	33333	33333	33333	28667	14667	10000	10000	1000	-1
10070	1	87	5170	203	180000	400400104	2	52200	129510	0	0	142461	0	0	155412	0	0	129510	0	0	7000	1000	0	0	0	45315	0	0	0	0	0	0	2000	8000	10000	10000	33333	33333	33333	33333	33333	33333	28667	14667	10000	10000	1000	-1
10070	1	88	5170	203	180000	400400104	2	52800	134439	0	0	147883	0	0	161327	0	0	134439	0	0	6000	1000	0	0	0	48058	0	0	0	0	0	0	2000	8000	10000	10000	25000	25000	25000	25000	25000	25000	22000	13000	10000	10000	2000	-1
10070	1	89	5170	203	190000	400400104	2	53400	139368	0	0	153305	0	0	167242	0	0	139368	0	0	6000	1000	0	0	0	50801	0	0	0	0	0	0	2000	8000	10000	10000	25000	25000	25000	25000	25000	25000	22000	13000	10000	10000	2000	-1
10070	1	90	6180	203	190000	400400104	2	54000	144296	0	0	158726	0	0	173155	0	0	144296	0	0	5000	1000	0	0	0	53544	0	0	0	0	0	0	0	6000	10000	10000	20000	20000	20000	20000	20000	20000	20000	14000	10000	10000	2000	-1
