任务ID（1-1279为一次性任务）	有效标志位	子任务ID	任务类型（1正常模式，2客户端模式，指引、奇遇、全隐藏模式这几个待定）	任务模式（来源：1经文,2神树，3课程表，4剑池，5灵宠，6出国，7帮派工资，8帮派任务1，9帮派任务2，10帮派任务3，11帮派任务4，12帮派任务5，13修仙之路,14奇遇任务(指引型),15奇遇任务(选择型)，16师徒任务）	任务模式（时间：0一次性任务，1日常任务，2周常任务，3月常任务）	任务模式（接取来源-位域：0无，1NPC，2面板，4道具）	所属环ID	模式参数	领取任务状态限制表主键，填0则不会读取	消耗条件主键，填0则不会读取	奖励ID主键，填0则不会读取	任务名字	可接任务描述	已接任务描述	可交任务描述	整个任务描述	领取任务对白ID	提交任务对白ID	领取任务脚本ID	完成任务脚本ID	完成任务的模式：0表示或条件，1表示与条件（注意：如果是或条件的话，空条件类型的参数2要是1，否则会一接就完成的情况）	完成任务条件：（1杀怪，2通关副本，3完成成就，4境界要求，5诵读经文，6采集多少次，7是客户端采集，8获得道具，9完成次数限制，10装备加工，11技能加工，12由服务器通关客户端副本，13灵宠注入灵元几次，14提交名剑X次，15通关指定类型客户端副本X次<2为观灵阁，8是精英历练>，16获得经文残页X次，17等级提升，18参与指定类型副本，19每日通关封魔塔层数（重置也算）），20重铸卡牌（无用），21杀敌/助攻,22抽奖(参数1:1青铜,2白银,3黄金)，23悬赏（条件为0，进度为1），24好友个数（参数1：需要角色身上的好友数量，25客户端触发服务器进度，26帮派竞拍物品成功次数，27购买某个商店多少个物品  参数1：商店ID，28帮派分红多少元宝，29开启修炼，30打造装备，31灵宠招募，参数2次数，32升级宝石，参数2次数，33合成魂装，参数2次数，34精炼多少次，35卡牌重铸多少次，36卡牌洗练多少次，37灵宠培养，38灵宠重铸，39购买聚宝盆）	完成任务条件1参数1	完成任务条件1参数2	完成任务条件1参数3	任务条件1的描述	任务条件1触发的脚本	完成条件2	完成条件2参数1	完成条件2参数2	完成条件2参数3	完成条件2描述	完成条件2脚本	完成条件3	完成条件3参数1	完成条件3参数2	完成条件3参数3	完成条件3描述	完成条件3脚本	完成条件4	完成条件4参数1	完成条件4参数2	完成条件4参数3	完成条件4描述	完成条件4脚本	完成条件5	完成条件5参数1	完成条件5参数2	完成条件5参数3	完成条件5描述	完成条件5脚本	可重复次数（仅针对可循环任务）	接任务NPC（默认）	交任务NPC（默认）	接任务地图（默认公共地图及第一阵营）	交任务地图（默认公共地图及第一阵营）	任务预给奖励	任务回收ID（消耗ID）	状态限制ID（仅在这个状态内可提交）	任务类型(0主线，1支线，2日常，3课程表，4灵宠，5教院，6指引）	只能接一个任务	是否可放弃任务（0不可以，1可以）	师徒值邮件ID	奖励师德值	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	任务目标1npcid	任务目标1地图	任务目标1x	任务目标1y	任务目标1z	任务目标2npcid	任务目标2地图	任务目标2x	任务目标2y	任务目标2z	任务目标3npcid	任务目标3地图	任务目标3x	任务目标3y	任务目标3z	可提交时触发脚本ID	不自动去做	不自动去交	任务自动读秒（大于0的则为默认读秒时间，读秒仅用于自动领取任务和自动领取任务奖励，等于0则不自动读秒）	目标1寻路后触发脚本	目标2寻路后触发脚本	目标3寻路后触发脚本	任务显示优先级	是否显示特殊奖励	环任务脚本（仅用在环任务上，切记）	接任务NPC（阵营2）	接任务地图（第二阵营）	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPC（阵营2）	交任务地图（第二阵营）	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	接任务NPC（阵营3）	接任务地图（第二阵营）	接任务NPCX坐标	接任务NPCY坐标	接任务NPCZ坐标	交任务NPC（阵营3）	交任务地图（第二阵营）	交任务NPCX坐标	交任务NPCY坐标	交任务NPCZ坐标	接任务上报	交任务上报 
4246	1	0	1	15	1	2	0	0	91000703	0	10420903	[奇]鬼话连篇	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	鬼族的老大广林子过来找你，说出了暗号：胸不平何以平天下，你事先并不知道暗号，含情脉脉地看着她，说……	0	0	0	0	0	1	1001	1	0	乳不巨何以聚人心	SpecialTaskPanel.OpenPanel(4246)	1	1001	1	0	茎有力方能理万机	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4247	1	0	1	15	1	2	0	0	91000704	0	10420904	[奇]鬼话连篇	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	鬼族的老大广林子过来找你，说出了暗号：胸不平何以平天下，你事先并不知道暗号，含情脉脉地看着她，说……	0	0	0	0	0	1	1001	1	0	乳不巨何以聚人心	SpecialTaskPanel.OpenPanel(4247)	1	1001	1	0	茎有力方能理万机	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4248	1	0	1	15	1	2	0	0	91000705	0	10420905	[奇]鬼话连篇	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	鬼族的老大广林子过来找你，说出了暗号：胸不平何以平天下，你事先并不知道暗号，含情脉脉地看着她，说……	0	0	0	0	0	1	1001	1	0	乳不巨何以聚人心	SpecialTaskPanel.OpenPanel(4248)	1	1001	1	0	茎有力方能理万机	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4249	1	0	1	15	1	2	0	0	91000706	0	10420906	[奇]鬼话连篇	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	鬼族的老大广林子过来找你，说出了暗号：胸不平何以平天下，你事先并不知道暗号，含情脉脉地看着她，说……	0	0	0	0	0	1	1001	1	0	乳不巨何以聚人心	SpecialTaskPanel.OpenPanel(4249)	1	1001	1	0	茎有力方能理万机	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4250	1	0	1	15	1	2	0	0	91000707	0	10420907	[奇]鬼话连篇	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	鬼族的老大广林子过来找你，说出了暗号：胸不平何以平天下，你事先并不知道暗号，含情脉脉地看着她，说……	0	0	0	0	0	1	1001	1	0	乳不巨何以聚人心	SpecialTaskPanel.OpenPanel(4250)	1	1001	1	0	茎有力方能理万机	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4251	1	0	1	15	1	2	0	0	91000708	0	10420908	[奇]鬼话连篇	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	鬼族的老大广林子过来找你，说出了暗号：胸不平何以平天下，你事先并不知道暗号，含情脉脉地看着她，说……	0	0	0	0	0	1	1001	1	0	乳不巨何以聚人心	SpecialTaskPanel.OpenPanel(4251)	1	1001	1	0	茎有力方能理万机	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4252	1	0	1	15	1	2	0	0	91000701	0	10421001	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4252)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4253	1	0	1	15	1	2	0	0	91000702	0	10421002	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4253)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4254	1	0	1	15	1	2	0	0	91000703	0	10421003	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4254)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4255	1	0	1	15	1	2	0	0	91000704	0	10421004	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4255)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4256	1	0	1	15	1	2	0	0	91000705	0	10421005	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4256)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4257	1	0	1	15	1	2	0	0	91000706	0	10421006	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4257)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4258	1	0	1	15	1	2	0	0	91000707	0	10421007	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4258)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4259	1	0	1	15	1	2	0	0	91000708	0	10421008	[奇]上古宝书	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	晓灵老人委托你去蜀地购买一上古宝书，你在偶过一地时，腹痛难耐，不小心使用了几张。。。	0	0	0	0	0	1	1001	1	0	经书有屎，善意隐瞒	SpecialTaskPanel.OpenPanel(4259)	1	1001	1	0	不拘小节，实情相告	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4260	1	0	1	15	1	2	0	0	91000701	0	10421101	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4260)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4261	1	0	1	15	1	2	0	0	91000702	0	10421102	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4261)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4262	1	0	1	15	1	2	0	0	91000703	0	10421103	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4262)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4263	1	0	1	15	1	2	0	0	91000704	0	10421104	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4263)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4264	1	0	1	15	1	2	0	0	91000705	0	10421105	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4264)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4265	1	0	1	15	1	2	0	0	91000706	0	10421106	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4265)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4266	1	0	1	15	1	2	0	0	91000707	0	10421107	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4266)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4267	1	0	1	15	1	2	0	0	91000708	0	10421108	[奇]旷世奇兵	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	大雨雷霆之夜，你在经过一座小山时，无意间发现了一把锋利无匹的宝剑，散发着奇异的光芒，这可是一把吹毛断发的神兵！听说现在柴非缺少一把称手的武器。。。	0	0	0	0	0	1	1001	1	0	以剑相送，收下谢礼	SpecialTaskPanel.OpenPanel(4267)	1	1001	1	0	慷慨相赠，分文不取	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4268	1	0	1	15	1	2	0	0	91000701	0	10421201	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4268)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4269	1	0	1	15	1	2	0	0	91000702	0	10421202	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4269)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4270	1	0	1	15	1	2	0	0	91000703	0	10421203	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4270)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4271	1	0	1	15	1	2	0	0	91000704	0	10421204	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4271)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4272	1	0	1	15	1	2	0	0	91000705	0	10421205	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4272)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4273	1	0	1	15	1	2	0	0	91000706	0	10421206	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4273)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4274	1	0	1	15	1	2	0	0	91000707	0	10421207	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4274)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4275	1	0	1	15	1	2	0	0	91000708	0	10421208	[奇]喵喵拳师	空	天降奇缘，请做出你的选择	天降奇缘，请做出你的选择	一只可怕的怪物一直咬着你的裤子，你挣扎好久才发现原来是一只瘦小的猫拳师在拉扯你的裤子，看它这么可怜的样子，不如把它交给小小吧。	0	0	0	0	0	1	1001	1	0	讨好妹子，慷慨相送	SpecialTaskPanel.OpenPanel(4275)	1	1001	1	0	慷慨到底，再赠食粮	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10420202	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
