状态限制ID，8位（1位标识+5位类型+2位流水），第一位：1任务，2地图，3系统，4运营活动，5装备加工条件，6掉落彰显（上品6+2位部位+1位颜色+4位流水；极品+1；道具掉落彰显6+4位道具类型+3位流水号），7由活动ID控制开放的系统、活动、玩法，具体与vic沟通（活动7+2位系统+3位活动+2位流水），8商店，9其他（1000X产出相关）	有效标志位	副键	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(成就ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始秒数，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制，30学院建筑等级<参数1：等级下限参数2：等级上限参数3：对应科技枚举[1帮等2商店3活动4兵甲5暂无]>），31玩家帮派职位是否达到参数1：帮派职位枚举（0非法数据、1帮主、2副帮主、4院监、8天书堂主、16百草堂主、32白虎堂主、64万宝堂主、128精英帮众、256正式帮众、512预科帮众），32结婚（参数1为1则已结婚返回true，填写0未结婚返回true），33助战模式（玩家助战状态判断，处于助战中返回错误，没参数），34玩家登录实际天数（参数1填的天数等于实际天数返回正确），35玩家是不是特殊GM（参数1：0：只要是特殊账号就可以；1:只能是GM才可以），36玩家是否有某一类型的任务（from_type）37性别（1男性，2女性），38未出师师徒任务进度检测（上下都包），39师徒副本师父限制,40限定某个包体可用（参数填包名-字符串,有效标志位必须填0）,41限定某个包体不可用（参数填包名-字符串,有效标志位必须填0，42与当前服务器最高等级差?参数1：等级差小于多少返回成功）	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(时间限制ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始描述，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(时间限制ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始描述，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型（1完成一个任务<参数1任务ID，参数2任务状态[1未领取，2领取未完成，3领取已完成，4已提交过1次，5已全提交]，参数3[0否，1是]>，2职业限制，3主角境界限制，4主角等级限制，5成就限制(时间限制ID，参数2[1是，0否])，6已加入教院限制，7剑池战功限制，8时间限制(时间限制ID，参数2[1是，0否])，9次数限制(次数限制ID，参数2[1还有剩余，0没次数了])，10阵营限制<剑池：天策0，圣王1，修罗2，参数1阵营ID，参数2：0否1是>，11没用了，12学院创建时间多久之后<限制参数1为时间单位天，以凌晨5点算一天>，13技能等级限制<参数1ID，参数2等级下限，参数3等级上限>，14没用了，15出国状态限制，16成就进度判断<参数1成就ID，参数2进度是否已满>，17地点限制<参数1地点ID，参数2是否>，18阵营是否已有国王，19地图等级限制，20周卡月卡<参数1是个位域[月卡2+周卡1]>，21VIP等级限制<VIP下限，VIP上限>），22成就达成多少天之后，23检测天地异变等级<参数1：世界级异变等级下限，参数2：天地异变等级上限(包含关系)>，24检测全服最高等级<参数1：需要最高的全服等级>，25天地异变内时间限制<参数1天地异变，参数2起始描述，参数3结束秒数>，26检测玩家第一次登陆距离今天的天数<参数：天数上下限>，27修炼状态判断<参数1：1修炼状态通过0非修炼状态通过>，28铸造技能等级限制	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	限制类型	限制参数1	限制参数2	限制参数3	任务时，任务条件描述	任务条件脚本	显示描述 
40051129	1	1	5	2308	1	0	0	0	22	2308	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第<color=#6a2009>29</color>天登录
40051130	1	1	5	2308	1	0	0	0	22	2308	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第<color=#6a2009>30</color>天登录
40051199	1	1	4	35	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第<color=#6a2009>30</color>天登录
40051201	1	1	4	20	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到20级
40051202	1	1	4	30	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到30级
40051203	1	1	4	40	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到40级
40051204	1	1	4	50	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到50级
40051205	1	1	4	55	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到55级
40051206	1	1	4	60	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到60级
40051207	1	1	4	65	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到65级
40051208	1	1	4	70	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到70级
40051209	1	1	4	75	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到75级
40051210	1	1	4	80	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到80级
40051211	1	1	4	1060	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	等级达到1060级
40051301	1	1	5	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	外观礼包可领
40051401	1	1	23	2	10	0	0	0	4	30	55	0	0	0	1	1075	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变·2变第1~2天，60级以下玩家
40051402	1	1	23	2	10	0	0	0	4	30	55	0	0	0	1	1075	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变·2变第1~2天，60级以下玩家
40051403	1	1	23	2	2	0	0	0	4	61	1080	0	0	0	25	2	0	432000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变·2变第4~6天，70级以上玩家
40051404	1	1	23	2	2	0	0	0	4	61	1080	0	0	0	25	2	0	432000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变·2变第4~6天，70级以上玩家
40051405	1	1	23	1	1	0	0	0	4	30	60	0	0	0	1	1075	4	1	0	0	25	1	0	345600	0	0	0	0	0	0	0	0	天地异变·1变，30级以上玩家
40051406	1	1	23	1	1	0	0	0	4	30	60	0	0	0	1	1075	4	1	0	0	25	1	0	345600	0	0	0	0	0	0	0	0	天地异变·1变，30级以上玩家
40051407	1	1	23	3	10	0	0	0	4	56	1070	0	0	0	1	1075	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变·3变，1070级以下玩家
40051408	1	1	23	3	3	0	0	0	4	1081	2100	0	0	0	1	1075	4	1	0	0	25	3	0	1382400	0	0	0	0	0	0	0	0	天地异变·3变，1081级以上玩家
40051410	1	1	23	2	10	0	0	0	4	30	55	0	0	0	1	1075	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	指定科技人物等级
40051410	1	2	23	2	10	0	0	0	4	30	55	0	0	0	1	1075	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	指定科技人物等级
40051410	1	3	23	2	2	0	0	0	4	61	1080	0	0	0	25	2	0	432000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	指定科技人物等级
40051410	1	4	23	2	2	0	0	0	4	61	1080	0	0	0	25	2	0	432000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	指定科技人物等级
40051410	1	5	23	1	1	0	0	0	4	30	60	0	0	0	1	1075	4	1	0	0	25	1	0	345600	0	0	0	0	0	0	0	0	指定科技人物等级
40051410	1	6	23	1	1	0	0	0	4	30	60	0	0	0	1	1075	4	1	0	0	25	1	0	345600	0	0	0	0	0	0	0	0	指定科技人物等级
40051411	1	1	23	4	4	0	0	0	4	1071	2090	0	0	0	1	1075	4	1	0	0	25	4	0	345600	0	0	0	0	0	0	0	0	天地异变·4变，2090级以下玩家
40051412	1	1	23	4	4	0	0	0	4	2101	3120	0	0	0	1	1075	4	1	0	0	25	4	0	345600	0	0	0	0	0	0	0	0	天地异变·4变，2101级以上玩家
40051413	1	1	23	5	5	0	0	0	4	2090	3110	0	0	0	1	1075	4	1	0	0	25	5	0	345600	0	0	0	0	0	0	0	0	天地异变·5变，3110级以下玩家
40051414	1	1	23	5	5	0	0	0	4	3121	4140	0	0	0	1	1075	4	1	0	0	25	5	0	345600	0	0	0	0	0	0	0	0	天地异变·5变，3121级以上玩家
40051415	1	1	23	6	6	0	0	0	4	3110	4130	0	0	0	1	1075	4	1	0	0	25	6	0	345600	0	0	0	0	0	0	0	0	天地异变·6变，4130级以下玩家
40051416	1	1	23	6	6	0	0	0	4	4141	5160	0	0	0	1	1075	4	1	0	0	25	6	0	345600	0	0	0	0	0	0	0	0	天地异变·6变，4141级以上玩家
40051417	1	1	23	7	7	0	0	0	4	4130	5150	0	0	0	1	1075	4	1	0	0	25	7	0	345600	0	0	0	0	0	0	0	0	天地异变·7变，5150级以下玩家
40051418	1	1	23	7	7	0	0	0	4	5161	6180	0	0	0	1	1075	4	1	0	0	25	7	0	345600	0	0	0	0	0	0	0	0	天地异变·7变，5161级以上玩家
40051419	1	1	23	8	8	0	0	0	4	5150	6170	0	0	0	1	1075	4	1	0	0	25	8	0	345600	0	0	0	0	0	0	0	0	天地异变·8变，6170级以下玩家
40051420	1	1	23	8	8	0	0	0	4	6181	7200	0	0	0	1	1075	4	1	0	0	25	8	0	345600	0	0	0	0	0	0	0	0	天地异变·8变，6181级以上玩家
40051455	1	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	特殊资格玩家专用
40051499	1	1	8	2051499	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	提审专用礼包活动
40051501	1	1	8	9050701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	修仙排行榜在主界面的按钮存在限制
40051502	1	1	8	9050104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	开服1-8天
40051520	1	1	23	1	1	0	0	0	4	30	60	0	0	0	1	1075	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变一开启
40051521	1	1	23	2	2	0	0	0	4	30	55	0	0	0	1	1075	4	1	0	0	25	2	0	345600	0	0	0	0	0	0	0	0	天地异变二开启
40051522	1	1	23	2	2	0	0	0	4	61	1080	0	0	0	1	1075	4	1	0	0	25	2	0	345600	0	0	0	0	0	0	0	0	天地异变二开启
40051523	1	1	23	2	2	0	0	0	4	30	55	0	0	0	1	1075	4	1	0	0	25	2	346200	691200	0	0	0	0	0	0	0	0	天地异变二开启
40051524	1	1	23	2	2	0	0	0	4	61	1080	0	0	0	1	1075	4	1	0	0	25	2	346200	691200	0	0	0	0	0	0	0	0	天地异变二开启
40051525	1	1	23	3	3	0	0	0	4	56	1070	0	0	0	1	1075	4	1	0	0	25	3	0	345600	0	0	0	0	0	0	0	0	天地异变三开启
40051526	1	1	23	3	3	0	0	0	4	1081	2100	0	0	0	1	1075	4	1	0	0	25	3	0	345600	0	0	0	0	0	0	0	0	天地异变三开启
40051527	1	1	23	3	3	0	0	0	4	56	1070	0	0	0	1	1075	4	1	0	0	25	3	346200	691200	0	0	0	0	0	0	0	0	天地异变三开启
40051528	1	1	23	3	3	0	0	0	4	1081	2100	0	0	0	1	1075	4	1	0	0	25	3	346200	691200	0	0	0	0	0	0	0	0	天地异变三开启
40051529	1	1	23	3	3	0	0	0	4	56	1070	0	0	0	1	1075	4	1	0	0	25	3	691800	1036800	0	0	0	0	0	0	0	0	天地异变三开启
40051530	1	1	23	3	3	0	0	0	4	1081	2100	0	0	0	1	1075	4	1	0	0	25	3	691800	1036800	0	0	0	0	0	0	0	0	天地异变三开启
40051531	1	1	23	3	3	0	0	0	4	56	1070	0	0	0	1	1075	4	1	0	0	25	3	1037400	1296000	0	0	0	0	0	0	0	0	天地异变三开启
40051532	1	1	23	3	3	0	0	0	4	1081	2100	0	0	0	1	1075	4	1	0	0	25	3	1037400	1296000	0	0	0	0	0	0	0	0	天地异变三开启
40051533	1	1	23	4	4	0	0	0	4	1071	2090	0	0	0	1	1075	4	1	0	0	25	4	0	345600	0	0	0	0	0	0	0	0	天地异变四开启
40051534	1	1	23	4	4	0	0	0	4	2101	3120	0	0	0	1	1075	4	1	0	0	25	4	0	345600	0	0	0	0	0	0	0	0	天地异变四开启
40051535	1	1	23	4	4	0	0	0	4	1071	3120	0	0	0	1	1075	4	1	0	0	25	4	346200	518400	0	0	0	0	0	0	0	0	天地异变四开启
40051536	1	1	23	4	4	0	0	0	4	1071	3120	0	0	0	1	1075	4	1	0	0	25	4	519000	1296000	0	0	0	0	0	0	0	0	天地异变四开启
40051537	1	1	23	5	5	0	0	0	4	2090	4140	0	0	0	1	1075	4	1	0	0	25	5	346200	1296000	0	0	0	0	0	0	0	0	天地异变五开启
40051538	1	1	23	6	6	0	0	0	4	3110	5160	0	0	0	1	1075	4	1	0	0	25	6	346200	1296000	0	0	0	0	0	0	0	0	天地异变六开启
40051539	1	1	23	7	7	0	0	0	4	4130	6180	0	0	0	1	1075	4	1	0	0	25	7	346200	1296000	0	0	0	0	0	0	0	0	天地异变七开启
40051540	1	1	23	8	8	0	0	0	4	5150	7200	0	0	0	1	1075	4	1	0	0	25	8	346200	1296000	0	0	0	0	0	0	0	0	天地异变八开启
40051601	1	1	23	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变1、2
40051602	1	1	23	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变3、4
40051603	1	1	23	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变5到10
40051604	1	1	23	1	3	0	0	0	4	30	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变1、2、3
40051605	1	1	23	4	10	0	0	0	4	30	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变4到10
40051606	1	1	4	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1到60级玩家
40051607	1	1	4	61	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61到1转80级玩家
40051608	1	1	4	1081	3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1转81到3转120级玩家
40051609	1	1	4	3121	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3转121以上玩家
40051610	1	1	4	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1到60级玩家
40051611	1	1	4	61	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61到1转80级玩家
40051612	1	1	4	1081	3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1转81到3转120级玩家
40051613	1	1	4	3121	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3转121以上玩家
40051614	1	1	23	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变5、6
40051615	1	1	23	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	天地异变7、8
40051699	1	1	8	2051601	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10月28~30号
40051701	1	1	8	2051701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11月1~7号
40051702	1	1	8	2051701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	不在11月1~7号内
40051800	1	1	8	2051801	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11月8~10号
40051901	1	1	8	2051901	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11月11~14号
40051902	1	1	8	2051901	0	0	0	0	4	30	7999	0	0	0	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	不在11月11~14号内
40051903	1	1	8	2051901	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11月11~14号
40051904	1	1	8	2051901	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051904	1	2	8	2051901	0	0	0	0	4	30	7999	0	0	0	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	不在活动期间内
40051905	1	1	8	2051901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	不在11月11~14号
40051906	1	1	8	2052001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	不在11月11~14号
40051970	1	1	8	9050201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051971	1	1	8	9050202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051972	1	1	8	9050203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051973	1	1	8	9050204	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051974	1	1	8	9050205	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051975	1	1	8	9050206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051976	1	1	8	9050207	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051977	1	1	8	2052001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051978	1	1	8	2052002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051979	1	1	8	2052003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051980	1	1	8	2052004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051981	1	1	8	2052005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051982	1	1	8	2052006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40051983	1	1	8	2052007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052101	1	1	8	2052101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052201	1	1	8	2052202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052202	1	1	8	4100000	1	0	0	0	4	40	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052203	1	1	8	4100000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052500	1	1	8	2052500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052503	1	1	8	2052500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052504	1	1	8	2052500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052505	1	1	9	442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052600	1	1	8	2052600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052601	1	1	9	232	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	活动期间内
40052700	1	1	8	4052700	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052701	1	1	8	4052700	1	0	0	0	4	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052702	1	1	8	4052700	1	0	0	0	4	61	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052703	1	1	8	4052700	1	0	0	0	4	1081	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052704	1	1	8	4052700	1	0	0	0	4	2101	3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052705	1	1	8	4052700	1	0	0	0	4	3121	4140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052706	1	1	8	4052700	1	0	0	0	4	4141	5160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052707	1	1	8	4052700	1	0	0	0	4	5161	6180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052708	1	1	8	4052700	1	0	0	0	4	6181	7120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052709	1	1	8	4052700	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	情人节期间
40052709	1	2	8	4054600	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	七夕节期间
40052800	1	1	8	4052800	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	春节期间
40052801	1	1	8	4052801	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	春节期间
40052802	1	1	8	4052802	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	在活动期间内
40052803	1	1	8	4052802	1	0	0	0	4	30	7999	0	0	0	9	485	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	在活动期间内
40052804	1	1	9	485	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	在活动期间内
40052805	1	1	8	4052801	1	0	0	0	4	30	7999	0	0	0	8	4000105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	春节期间
40052813	1	1	8	2052800	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	春节第1天
40052814	1	1	8	2052801	1	0	0	0	4	30	7999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	春节第2天
