总奖池序号（宝塔抽奖运营活动id：37   参数1该字段，消耗ID的副键也对应这个字段）	有效标志	所属境界(对应等级）	奖励序号	所在层数	奖励类型（1货币，2道具）	奖励物品ID(货币枚举：1感悟，2军功，3威望，4荣誉，5贡献，6体力，7神识，8学分，200经验,201星辉，202金币，203绑金，204元宝，205绑元)	奖励数量	抽中几率（普通时间段内，读这个字段的概率）	吉星几率（吉星时间段内，读这个字段的概率）	触发保底次数	抽中后跳到序号几所在的层数	触发保底一定抽中序号几	是否广播（1代表抽中后世界广播，2代表阵营广播）	增加修为描述	增加修为描述（langs） 
130	1	11	1	0	1	203	300000	2405	2405	5	0	5	0	0	232002
130	1	12	1	0	1	203	300000	2405	2405	5	0	5	0	0	232002
130	1	13	1	0	1	203	300000	2405	2405	5	0	5	0	0	232002
130	1	14	1	0	1	203	360000	2405	2405	5	0	5	0	0	232002
130	1	15	1	0	1	203	360000	2405	2405	5	0	5	0	0	232002
130	1	16	1	0	1	203	360000	2405	2405	5	0	5	0	0	232002
130	1	17	1	0	1	203	440000	2405	2405	5	0	5	0	0	232002
130	1	18	1	0	1	203	440000	2405	2405	5	0	5	0	0	232002
130	1	19	1	0	1	203	440000	2405	2405	5	0	5	0	0	232002
130	1	20	1	0	1	203	540000	2405	2405	5	0	5	0	0	232002
130	1	21	1	0	1	203	540000	2405	2405	5	0	5	0	0	232002
130	1	22	1	0	1	203	540000	2405	2405	5	0	5	0	0	232002
130	1	23	1	0	1	203	640000	2405	2405	5	0	5	0	0	232002
130	1	24	1	0	1	203	640000	2405	2405	5	0	5	0	0	232002
130	1	25	1	0	1	203	640000	2405	2405	5	0	5	0	0	232002
130	1	0	2	0	2	310254000	2	1899	1899	5	0	5	0	0	232002
130	1	1	2	0	2	310254000	2	1899	1899	5	0	5	0	0	232002
130	1	2	2	0	2	310254000	2	1899	1899	5	0	5	0	0	232002
130	1	3	2	0	2	310254000	2	1899	1899	5	0	5	0	0	232002
130	1	4	2	0	2	310254000	2	1899	1899	5	0	5	0	0	232002
130	1	5	2	0	2	310254001	2	1899	1899	5	0	5	0	0	232002
130	1	6	2	0	2	310254001	2	1899	1899	5	0	5	0	0	232002
130	1	7	2	0	2	310254001	2	1899	1899	5	0	5	0	0	232002
130	1	8	2	0	2	310254002	2	1899	1899	5	0	5	0	0	232002
130	1	9	2	0	2	310254002	2	1899	1899	5	0	5	0	0	232002
130	1	10	2	0	2	310254002	2	1899	1899	5	0	5	0	0	232002
130	1	11	2	0	2	310254003	2	1899	1899	5	0	5	0	0	232002
130	1	12	2	0	2	310254003	2	1899	1899	5	0	5	0	0	232002
130	1	13	2	0	2	310254003	2	1899	1899	5	0	5	0	0	232002
130	1	14	2	0	2	310254004	2	1899	1899	5	0	5	0	0	232002
130	1	15	2	0	2	310254004	2	1899	1899	5	0	5	0	0	232002
130	1	16	2	0	2	310254004	2	1899	1899	5	0	5	0	0	232002
130	1	17	2	0	2	310254005	2	1899	1899	5	0	5	0	0	232002
130	1	18	2	0	2	310254005	2	1899	1899	5	0	5	0	0	232002
130	1	19	2	0	2	310254005	2	1899	1899	5	0	5	0	0	232002
130	1	20	2	0	2	310254006	2	1899	1899	5	0	5	0	0	232002
130	1	21	2	0	2	310254006	2	1899	1899	5	0	5	0	0	232002
130	1	22	2	0	2	310254006	2	1899	1899	5	0	5	0	0	232002
130	1	23	2	0	2	310254007	2	1899	1899	5	0	5	0	0	232002
130	1	24	2	0	2	310254007	2	1899	1899	5	0	5	0	0	232002
130	1	25	2	0	2	310254007	2	1899	1899	5	0	5	0	0	232002
130	1	0	3	0	2	400400100	12	1899	1899	5	0	5	0	0	232002
130	1	1	3	0	2	400400100	12	1899	1899	5	0	5	0	0	232002
130	1	2	3	0	2	400400100	12	1899	1899	5	0	5	0	0	232002
130	1	3	3	0	2	400400100	12	1899	1899	5	0	5	0	0	232002
130	1	4	3	0	2	400400100	12	1899	1899	5	0	5	0	0	232002
130	1	5	3	0	2	400400100	14	1899	1899	5	0	5	0	0	232002
130	1	6	3	0	2	400400100	14	1899	1899	5	0	5	0	0	232002
130	1	7	3	0	2	400400100	14	1899	1899	5	0	5	0	0	232002
130	1	8	3	0	2	400400100	18	1899	1899	5	0	5	0	0	232002
130	1	9	3	0	2	400400100	18	1899	1899	5	0	5	0	0	232002
130	1	10	3	0	2	400400100	18	1899	1899	5	0	5	0	0	232002
130	1	11	3	0	2	400400100	20	1899	1899	5	0	5	0	0	232002
130	1	12	3	0	2	400400100	20	1899	1899	5	0	5	0	0	232002
130	1	13	3	0	2	400400100	20	1899	1899	5	0	5	0	0	232002
130	1	14	3	0	2	400400100	24	1899	1899	5	0	5	0	0	232002
130	1	15	3	0	2	400400100	24	1899	1899	5	0	5	0	0	232002
130	1	16	3	0	2	400400100	24	1899	1899	5	0	5	0	0	232002
130	1	17	3	0	2	400400100	30	1899	1899	5	0	5	0	0	232002
130	1	18	3	0	2	400400100	30	1899	1899	5	0	5	0	0	232002
130	1	19	3	0	2	400400100	30	1899	1899	5	0	5	0	0	232002
130	1	20	3	0	2	400400100	36	1899	1899	5	0	5	0	0	232002
130	1	21	3	0	2	400400100	36	1899	1899	5	0	5	0	0	232002
130	1	22	3	0	2	400400100	36	1899	1899	5	0	5	0	0	232002
130	1	23	3	0	2	400400100	42	1899	1899	5	0	5	0	0	232002
130	1	24	3	0	2	400400100	42	1899	1899	5	0	5	0	0	232002
130	1	25	3	0	2	400400100	42	1899	1899	5	0	5	0	0	232002
130	1	0	4	0	2	410400001	50	1899	1899	5	0	5	0	0	232002
130	1	1	4	0	2	410400001	50	1899	1899	5	0	5	0	0	232002
130	1	2	4	0	2	410400001	50	1899	1899	5	0	5	0	0	232002
130	1	3	4	0	2	410400001	50	1899	1899	5	0	5	0	0	232002
130	1	4	4	0	2	410400001	50	1899	1899	5	0	5	0	0	232002
130	1	5	4	0	2	410400001	56	1899	1899	5	0	5	0	0	232002
130	1	6	4	0	2	410400001	56	1899	1899	5	0	5	0	0	232002
130	1	7	4	0	2	410400001	56	1899	1899	5	0	5	0	0	232002
130	1	8	4	0	2	410400001	60	1899	1899	5	0	5	0	0	232002
130	1	9	4	0	2	410400001	60	1899	1899	5	0	5	0	0	232002
130	1	10	4	0	2	410400001	60	1899	1899	5	0	5	0	0	232002
130	1	11	4	0	2	410400001	66	1899	1899	5	0	5	0	0	232002
130	1	12	4	0	2	410400001	66	1899	1899	5	0	5	0	0	232002
130	1	13	4	0	2	410400001	66	1899	1899	5	0	5	0	0	232002
130	1	14	4	0	2	410400001	74	1899	1899	5	0	5	0	0	232002
130	1	15	4	0	2	410400001	74	1899	1899	5	0	5	0	0	232002
130	1	16	4	0	2	410400001	74	1899	1899	5	0	5	0	0	232002
130	1	17	4	0	2	410400001	80	1899	1899	5	0	5	0	0	232002
130	1	18	4	0	2	410400001	80	1899	1899	5	0	5	0	0	232002
130	1	19	4	0	2	410400001	80	1899	1899	5	0	5	0	0	232002
130	1	20	4	0	2	410400001	88	1899	1899	5	0	5	0	0	232002
130	1	21	4	0	2	410400001	88	1899	1899	5	0	5	0	0	232002
130	1	22	4	0	2	410400001	88	1899	1899	5	0	5	0	0	232002
130	1	23	4	0	2	410400001	98	1899	1899	5	0	5	0	0	232002
130	1	24	4	0	2	410400001	98	1899	1899	5	0	5	0	0	232002
130	1	25	4	0	2	410400001	98	1899	1899	5	0	5	0	0	232002
130	1	0	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	1	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	2	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	3	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	4	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	5	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	6	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	7	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	8	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	9	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	10	5	0	2	400130200	2	0	0	0	6	5	0	0	232002
130	1	11	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	12	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	13	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	14	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	15	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	16	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	17	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	18	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	19	5	0	2	400140100	4	0	0	0	6	5	0	0	232002
130	1	20	5	0	2	400150100	2	0	0	0	6	5	0	0	232002
130	1	21	5	0	2	400150100	2	0	0	0	6	5	0	0	232002
130	1	22	5	0	2	400150100	2	0	0	0	6	5	0	0	232002
130	1	23	5	0	2	400150100	2	0	0	0	6	5	0	0	232002
130	1	24	5	0	2	400150100	2	0	0	0	6	5	0	0	232002
130	1	25	5	0	2	400150100	2	0	0	0	6	5	0	0	232002
130	1	0	6	1	1	203	180000	3947	3947	4	0	10	0	0	232002
130	1	1	6	1	1	203	180000	3947	3947	4	0	10	0	0	232002
130	1	2	6	1	1	203	180000	3947	3947	4	0	10	0	0	232002
130	1	3	6	1	1	203	180000	3947	3947	4	0	10	0	0	232002
130	1	4	6	1	1	203	180000	3947	3947	4	0	10	0	0	232002
130	1	5	6	1	1	203	220000	3947	3947	4	0	10	0	0	232002
130	1	6	6	1	1	203	220000	3947	3947	4	0	10	0	0	232002
130	1	7	6	1	1	203	220000	3947	3947	4	0	10	0	0	232002
130	1	8	6	1	1	203	260000	3947	3947	4	0	10	0	0	232002
130	1	9	6	1	1	203	260000	3947	3947	4	0	10	0	0	232002
130	1	10	6	1	1	203	260000	3947	3947	4	0	10	0	0	232002
130	1	11	6	1	1	203	300000	3947	3947	4	0	10	0	0	232002
130	1	12	6	1	1	203	300000	3947	3947	4	0	10	0	0	232002
130	1	13	6	1	1	203	300000	3947	3947	4	0	10	0	0	232002
130	1	14	6	1	1	203	360000	3947	3947	4	0	10	0	0	232002
130	1	15	6	1	1	203	360000	3947	3947	4	0	10	0	0	232002
130	1	16	6	1	1	203	360000	3947	3947	4	0	10	0	0	232002
130	1	17	6	1	1	203	440000	3947	3947	4	0	10	0	0	232002
130	1	18	6	1	1	203	440000	3947	3947	4	0	10	0	0	232002
130	1	19	6	1	1	203	440000	3947	3947	4	0	10	0	0	232002
130	1	20	6	1	1	203	540000	3947	3947	4	0	10	0	0	232002
130	1	21	6	1	1	203	540000	3947	3947	4	0	10	0	0	232002
130	1	22	6	1	1	203	540000	3947	3947	4	0	10	0	0	232002
130	1	23	6	1	1	203	640000	3947	3947	4	0	10	0	0	232002
130	1	24	6	1	1	203	640000	3947	3947	4	0	10	0	0	232002
130	1	25	6	1	1	203	640000	3947	3947	4	0	10	0	0	232002
130	1	0	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	1	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	2	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	3	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	4	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	5	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	6	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	7	7	1	2	310260100	2	789	789	4	0	10	1	0	232002
130	1	8	7	1	2	310260101	2	789	789	4	0	10	1	0	232002
130	1	9	7	1	2	310260101	2	789	789	4	0	10	1	0	232002
130	1	10	7	1	2	310260101	2	789	789	4	0	10	1	0	232002
130	1	11	7	1	2	310260102	2	789	789	4	0	10	1	0	232002
130	1	12	7	1	2	310260102	2	789	789	4	0	10	1	0	232002
130	1	13	7	1	2	310260102	2	789	789	4	0	10	1	0	232002
130	1	14	7	1	2	310260103	2	789	789	4	0	10	1	0	232002
130	1	15	7	1	2	310260103	2	789	789	4	0	10	1	0	232002
130	1	16	7	1	2	310260103	2	789	789	4	0	10	1	0	232002
130	1	17	7	1	2	310260104	2	789	789	4	0	10	1	0	232002
130	1	18	7	1	2	310260104	2	789	789	4	0	10	1	0	232002
130	1	19	7	1	2	310260104	2	789	789	4	0	10	1	0	232002
130	1	20	7	1	2	310260105	2	789	789	4	0	10	1	0	232002
130	1	21	7	1	2	310260105	2	789	789	4	0	10	1	0	232002
130	1	22	7	1	2	310260105	2	789	789	4	0	10	1	0	232002
130	1	23	7	1	2	310260106	2	789	789	4	0	10	1	0	232002
130	1	24	7	1	2	310260106	2	789	789	4	0	10	1	0	232002
130	1	25	7	1	2	310260106	2	789	789	4	0	10	1	0	232002
130	1	0	8	1	2	400400100	14	2632	2632	4	0	10	0	0	232002
130	1	1	8	1	2	400400100	14	2632	2632	4	0	10	0	0	232002
130	1	2	8	1	2	400400100	14	2632	2632	4	0	10	0	0	232002
130	1	3	8	1	2	400400100	14	2632	2632	4	0	10	0	0	232002
130	1	4	8	1	2	400400100	14	2632	2632	4	0	10	0	0	232002
130	1	5	8	1	2	400400100	16	2632	2632	4	0	10	0	0	232002
130	1	6	8	1	2	400400100	16	2632	2632	4	0	10	0	0	232002
130	1	7	8	1	2	400400100	16	2632	2632	4	0	10	0	0	232002
130	1	8	8	1	2	400400100	20	2632	2632	4	0	10	0	0	232002
130	1	9	8	1	2	400400100	20	2632	2632	4	0	10	0	0	232002
130	1	10	8	1	2	400400100	20	2632	2632	4	0	10	0	0	232002
130	1	11	8	1	2	400400100	24	2632	2632	4	0	10	0	0	232002
130	1	12	8	1	2	400400100	24	2632	2632	4	0	10	0	0	232002
130	1	13	8	1	2	400400100	24	2632	2632	4	0	10	0	0	232002
130	1	14	8	1	2	400400100	30	2632	2632	4	0	10	0	0	232002
130	1	15	8	1	2	400400100	30	2632	2632	4	0	10	0	0	232002
130	1	16	8	1	2	400400100	30	2632	2632	4	0	10	0	0	232002
130	1	17	8	1	2	400400100	34	2632	2632	4	0	10	0	0	232002
130	1	18	8	1	2	400400100	34	2632	2632	4	0	10	0	0	232002
130	1	19	8	1	2	400400100	34	2632	2632	4	0	10	0	0	232002
130	1	20	8	1	2	400400100	42	2632	2632	4	0	10	0	0	232002
130	1	21	8	1	2	400400100	42	2632	2632	4	0	10	0	0	232002
130	1	22	8	1	2	400400100	42	2632	2632	4	0	10	0	0	232002
130	1	23	8	1	2	400400100	50	2632	2632	4	0	10	0	0	232002
130	1	24	8	1	2	400400100	50	2632	2632	4	0	10	0	0	232002
130	1	25	8	1	2	400400100	50	2632	2632	4	0	10	0	0	232002
130	1	0	9	1	2	410400001	56	3632	3632	4	0	10	0	0	232002
130	1	1	9	1	2	410400001	56	3632	3632	4	0	10	0	0	232002
130	1	2	9	1	2	410400001	56	3632	3632	4	0	10	0	0	232002
130	1	3	9	1	2	410400001	56	3632	3632	4	0	10	0	0	232002
130	1	4	9	1	2	410400001	56	3632	3632	4	0	10	0	0	232002
130	1	5	9	1	2	410400001	62	3632	3632	4	0	10	0	0	232002
130	1	6	9	1	2	410400001	62	3632	3632	4	0	10	0	0	232002
130	1	7	9	1	2	410400001	62	3632	3632	4	0	10	0	0	232002
130	1	8	9	1	2	410400001	68	3632	3632	4	0	10	0	0	232002
130	1	9	9	1	2	410400001	68	3632	3632	4	0	10	0	0	232002
130	1	10	9	1	2	410400001	68	3632	3632	4	0	10	0	0	232002
130	1	11	9	1	2	410400001	74	3632	3632	4	0	10	0	0	232002
130	1	12	9	1	2	410400001	74	3632	3632	4	0	10	0	0	232002
130	1	13	9	1	2	410400001	74	3632	3632	4	0	10	0	0	232002
130	1	14	9	1	2	410400001	82	3632	3632	4	0	10	0	0	232002
130	1	15	9	1	2	410400001	82	3632	3632	4	0	10	0	0	232002
130	1	16	9	1	2	410400001	82	3632	3632	4	0	10	0	0	232002
130	1	17	9	1	2	410400001	90	3632	3632	4	0	10	0	0	232002
130	1	18	9	1	2	410400001	90	3632	3632	4	0	10	0	0	232002
130	1	19	9	1	2	410400001	90	3632	3632	4	0	10	0	0	232002
130	1	20	9	1	2	410400001	100	3632	3632	4	0	10	0	0	232002
130	1	21	9	1	2	410400001	100	3632	3632	4	0	10	0	0	232002
130	1	22	9	1	2	410400001	100	3632	3632	4	0	10	0	0	232002
130	1	23	9	1	2	410400001	110	3632	3632	4	0	10	0	0	232002
130	1	24	9	1	2	410400001	110	3632	3632	4	0	10	0	0	232002
130	1	25	9	1	2	410400001	110	3632	3632	4	0	10	0	0	232002
130	1	0	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	1	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	2	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	3	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	4	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	5	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	6	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	7	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	8	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	9	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	10	10	1	2	400130200	2	0	0	0	11	10	0	0	232002
130	1	11	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	12	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	13	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	14	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	15	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	16	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	17	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	18	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	19	10	1	2	400140100	4	0	0	0	11	10	0	0	232002
130	1	20	10	1	2	400150100	2	0	0	0	11	10	0	0	232002
130	1	21	10	1	2	400150100	2	0	0	0	11	10	0	0	232002
130	1	22	10	1	2	400150100	2	0	0	0	11	10	0	0	232002
130	1	23	10	1	2	400150100	2	0	0	0	11	10	0	0	232002
130	1	24	10	1	2	400150100	2	0	0	0	11	10	0	0	232002
130	1	25	10	1	2	400150100	2	0	0	0	11	10	0	0	232002
130	1	0	11	2	2	310254008	2	2763	2763	4	6	14	1	0	232002
130	1	1	11	2	2	310254008	2	2763	2763	4	6	14	1	0	232002
130	1	2	11	2	2	310254008	2	2763	2763	4	6	14	1	0	232002
130	1	3	11	2	2	310254008	2	2763	2763	4	6	14	1	0	232002
130	1	4	11	2	2	310254008	2	2763	2763	4	6	14	1	0	232002
130	1	5	11	2	2	310254009	2	2763	2763	4	6	14	1	0	232002
130	1	6	11	2	2	310254009	2	2763	2763	4	6	14	1	0	232002
130	1	7	11	2	2	310254009	2	2763	2763	4	6	14	1	0	232002
130	1	8	11	2	2	310254010	2	2763	2763	4	6	14	1	0	232002
130	1	9	11	2	2	310254010	2	2763	2763	4	6	14	1	0	232002
130	1	10	11	2	2	310254010	2	2763	2763	4	6	14	1	0	232002
130	1	11	11	2	2	310254011	2	2763	2763	4	6	14	1	0	232002
130	1	12	11	2	2	310254011	2	2763	2763	4	6	14	1	0	232002
130	1	13	11	2	2	310254011	2	2763	2763	4	6	14	1	0	232002
130	1	14	11	2	2	310254012	2	2763	2763	4	6	14	1	0	232002
130	1	15	11	2	2	310254012	2	2763	2763	4	6	14	1	0	232002
130	1	16	11	2	2	310254012	2	2763	2763	4	6	14	1	0	232002
130	1	17	11	2	2	310254013	2	2763	2763	4	6	14	1	0	232002
130	1	18	11	2	2	310254013	2	2763	2763	4	6	14	1	0	232002
130	1	19	11	2	2	310254013	2	2763	2763	4	6	14	1	0	232002
130	1	20	11	2	2	310254014	2	2763	2763	4	6	14	1	0	232002
130	1	21	11	2	2	310254014	2	2763	2763	4	6	14	1	0	232002
130	1	22	11	2	2	310254014	2	2763	2763	4	6	14	1	0	232002
130	1	23	11	2	2	310254015	2	2763	2763	4	6	14	1	0	232002
130	1	24	11	2	2	310254015	2	2763	2763	4	6	14	1	0	232002
130	1	25	11	2	2	310254015	2	2763	2763	4	6	14	1	0	232002
130	1	0	12	2	2	400400100	16	3553	3553	4	6	14	0	0	232002
130	1	1	12	2	2	400400100	16	3553	3553	4	6	14	0	0	232002
130	1	2	12	2	2	400400100	16	3553	3553	4	6	14	0	0	232002
130	1	3	12	2	2	400400100	16	3553	3553	4	6	14	0	0	232002
130	1	4	12	2	2	400400100	16	3553	3553	4	6	14	0	0	232002
130	1	5	12	2	2	400400100	20	3553	3553	4	6	14	0	0	232002
130	1	6	12	2	2	400400100	20	3553	3553	4	6	14	0	0	232002
130	1	7	12	2	2	400400100	20	3553	3553	4	6	14	0	0	232002
130	1	8	12	2	2	400400100	24	3553	3553	4	6	14	0	0	232002
130	1	9	12	2	2	400400100	24	3553	3553	4	6	14	0	0	232002
130	1	10	12	2	2	400400100	24	3553	3553	4	6	14	0	0	232002
130	1	11	12	2	2	400400100	28	3553	3553	4	6	14	0	0	232002
130	1	12	12	2	2	400400100	28	3553	3553	4	6	14	0	0	232002
130	1	13	12	2	2	400400100	28	3553	3553	4	6	14	0	0	232002
130	1	14	12	2	2	400400100	34	3553	3553	4	6	14	0	0	232002
130	1	15	12	2	2	400400100	34	3553	3553	4	6	14	0	0	232002
130	1	16	12	2	2	400400100	34	3553	3553	4	6	14	0	0	232002
130	1	17	12	2	2	400400100	40	3553	3553	4	6	14	0	0	232002
130	1	18	12	2	2	400400100	40	3553	3553	4	6	14	0	0	232002
130	1	19	12	2	2	400400100	40	3553	3553	4	6	14	0	0	232002
130	1	20	12	2	2	400400100	48	3553	3553	4	6	14	0	0	232002
130	1	21	12	2	2	400400100	48	3553	3553	4	6	14	0	0	232002
130	1	22	12	2	2	400400100	48	3553	3553	4	6	14	0	0	232002
130	1	23	12	2	2	400400100	58	3553	3553	4	6	14	0	0	232002
130	1	24	12	2	2	400400100	58	3553	3553	4	6	14	0	0	232002
130	1	25	12	2	2	400400100	58	3553	3553	4	6	14	0	0	232002
130	1	0	13	2	2	410400001	60	3684	3684	4	6	14	0	0	232002
130	1	1	13	2	2	410400001	60	3684	3684	4	6	14	0	0	232002
130	1	2	13	2	2	410400001	60	3684	3684	4	6	14	0	0	232002
130	1	3	13	2	2	410400001	60	3684	3684	4	6	14	0	0	232002
130	1	4	13	2	2	410400001	60	3684	3684	4	6	14	0	0	232002
130	1	5	13	2	2	410400001	66	3684	3684	4	6	14	0	0	232002
130	1	6	13	2	2	410400001	66	3684	3684	4	6	14	0	0	232002
130	1	7	13	2	2	410400001	66	3684	3684	4	6	14	0	0	232002
130	1	8	13	2	2	410400001	72	3684	3684	4	6	14	0	0	232002
130	1	9	13	2	2	410400001	72	3684	3684	4	6	14	0	0	232002
130	1	10	13	2	2	410400001	72	3684	3684	4	6	14	0	0	232002
130	1	11	13	2	2	410400001	80	3684	3684	4	6	14	0	0	232002
130	1	12	13	2	2	410400001	80	3684	3684	4	6	14	0	0	232002
130	1	13	13	2	2	410400001	80	3684	3684	4	6	14	0	0	232002
130	1	14	13	2	2	410400001	88	3684	3684	4	6	14	0	0	232002
130	1	15	13	2	2	410400001	88	3684	3684	4	6	14	0	0	232002
130	1	16	13	2	2	410400001	88	3684	3684	4	6	14	0	0	232002
130	1	17	13	2	2	410400001	96	3684	3684	4	6	14	0	0	232002
130	1	18	13	2	2	410400001	96	3684	3684	4	6	14	0	0	232002
130	1	19	13	2	2	410400001	96	3684	3684	4	6	14	0	0	232002
130	1	20	13	2	2	410400001	106	3684	3684	4	6	14	0	0	232002
130	1	21	13	2	2	410400001	106	3684	3684	4	6	14	0	0	232002
130	1	22	13	2	2	410400001	106	3684	3684	4	6	14	0	0	232002
130	1	23	13	2	2	410400001	116	3684	3684	4	6	14	0	0	232002
130	1	24	13	2	2	410400001	116	3684	3684	4	6	14	0	0	232002
130	1	25	13	2	2	410400001	116	3684	3684	4	6	14	0	0	232002
130	1	0	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	1	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	2	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	3	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	4	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	5	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	6	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	7	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	8	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	9	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	10	14	2	2	400130200	4	0	0	0	15	14	0	0	232002
130	1	11	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	12	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	13	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	14	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	15	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	16	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	17	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	18	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	19	14	2	2	400140200	2	0	0	0	15	14	0	0	232002
130	1	20	14	2	2	400150100	4	0	0	0	15	14	0	0	232002
130	1	21	14	2	2	400150100	4	0	0	0	15	14	0	0	232002
130	1	22	14	2	2	400150100	4	0	0	0	15	14	0	0	232002
130	1	23	14	2	2	400150100	4	0	0	0	15	14	0	0	232002
130	1	24	14	2	2	400150100	4	0	0	0	15	14	0	0	232002
130	1	25	14	2	2	400150100	4	0	0	0	15	14	0	0	232002
130	1	0	15	3	2	400400100	18	8358	8358	2	11	17	0	0	232002
130	1	1	15	3	2	400400100	18	8358	8358	2	11	17	0	0	232002
130	1	2	15	3	2	400400100	18	8358	8358	2	11	17	0	0	232002
130	1	3	15	3	2	400400100	18	8358	8358	2	11	17	0	0	232002
130	1	4	15	3	2	400400100	18	8358	8358	2	11	17	0	0	232002
130	1	5	15	3	2	400400100	22	8358	8358	2	11	17	0	0	232002
130	1	6	15	3	2	400400100	22	8358	8358	2	11	17	0	0	232002
130	1	7	15	3	2	400400100	22	8358	8358	2	11	17	0	0	232002
130	1	8	15	3	2	400400100	26	8358	8358	2	11	17	0	0	232002
130	1	9	15	3	2	400400100	26	8358	8358	2	11	17	0	0	232002
130	1	10	15	3	2	400400100	26	8358	8358	2	11	17	0	0	232002
130	1	11	15	3	2	400400100	32	8358	8358	2	11	17	0	0	232002
130	1	12	15	3	2	400400100	32	8358	8358	2	11	17	0	0	232002
130	1	13	15	3	2	400400100	32	8358	8358	2	11	17	0	0	232002
130	1	14	15	3	2	400400100	38	8358	8358	2	11	17	0	0	232002
130	1	15	15	3	2	400400100	38	8358	8358	2	11	17	0	0	232002
130	1	16	15	3	2	400400100	38	8358	8358	2	11	17	0	0	232002
130	1	17	15	3	2	400400100	44	8358	8358	2	11	17	0	0	232002
130	1	18	15	3	2	400400100	44	8358	8358	2	11	17	0	0	232002
130	1	19	15	3	2	400400100	44	8358	8358	2	11	17	0	0	232002
130	1	20	15	3	2	400400100	54	8358	8358	2	11	17	0	0	232002
130	1	21	15	3	2	400400100	54	8358	8358	2	11	17	0	0	232002
130	1	22	15	3	2	400400100	54	8358	8358	2	11	17	0	0	232002
