奖励ID（1位标示<1任务2历练3系统（暂时用地图ID来定吧）4活动5道藏6宝箱7离线找回9其他>+5位类型+2位流水）	有效标志（0：无效，1：有效）	副键	世界科技系数ID（关联world_civ_mod表ID，经验1200001铜币1203001）	状态限制ID	次数限制	需要背包格子	是否绑定（0是不绑定，1是绑定）	上报活动ID	奖励1模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限，客户端默认显示经验图标），207代金券）	奖励1参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励1参数2	奖励1参数3（奖励说明，填字符串，纯数字的话要加双引号例:"1"）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励2模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励2参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励2参数2	奖励2参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励3模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励3参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励3参数2	奖励3参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励4模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励4参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励4参数2	奖励4参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励5模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励5参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励5参数2	奖励5参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励6模式（1货币，2道具，3宝石精华，4BUFF，5奖励任务,6掉落ID，7事件ID，8国家积分，9给予额外储备经验奖励参数1表示多给的经验（从储备经验扣除），10增加帮派资金参数1数量，11对应的成就ID，12奖励邮件ID，13增加恩爱值【参数1：要加的数值  参数2: 0表示默认给男方加，1表示不限制】），14补偿升级所需经验（参数1：目标等级下限  参数2：目标等级上限），207代金券）	奖励6参数1(货币枚举：1感悟，2军功，3威望（无用），4荣誉（无用），5贡献，6体力，7神识，8学分，9荣誉（原魔符），10修炼经验，11师德值，12亿经验，200经验,201星辉，202金币，203铜币，204元宝，205绑元，206双倍经验储量)，BUFF（ID，等级），国家积分增长值	奖励6参数2	奖励6参数3（奖励说明，填字符串）	装备品质系数(如果是道具请填-1，否则弹出的TIPS会出错；如果是成就道具，就填-2才能隐藏)	是否高价物	奖励预览文字显示 
60051206	1	5	0	90000055	0	1	1	0	2	310401430	1	0	-1	0	2	310600005	1	0	-1	0	2	410200100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051206	1	6	0	90000056	0	1	1	0	2	310401431	1	0	-1	0	2	310600006	1	0	-1	0	2	410200100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051206	1	7	0	90000057	0	1	1	0	2	310401432	1	0	-1	0	2	310600007	1	0	-1	0	2	410200100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051206	1	8	0	90000058	0	1	1	0	2	310401433	1	0	-1	0	2	310600008	1	0	-1	0	2	410200100	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	1	0	0	0	1	1	0	1	205	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	2	1203001	0	0	1	1	0	1	203	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	3	0	90004101	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	4	0	90004102	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	5	0	90004201	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	6	0	90004202	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	7	0	90004301	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	8	0	90004302	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	9	0	90004401	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	10	0	90004402	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	11	0	90000053	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410560002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	12	0	90000054	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410560002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	13	0	90000055	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	14	0	90000056	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	15	0	90000057	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051207	1	16	0	90000058	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051208	1	1	0	90004101	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540007	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051208	1	2	0	90004102	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540007	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051208	1	3	0	90004201	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540007	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051208	1	4	0	90004202	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540007	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051208	1	5	0	90004301	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540002	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051208	1	6	0	90004302	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540002	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051208	1	7	0	90004401	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540007	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051208	1	8	0	90004402	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410540007	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051208	1	9	0	90000053	0	2	1	0	1	205	90	0	0	1	2	400400100	15	0	-1	1	2	300500009	40	0	-1	0	6	351205	410560002	概率	-1	0	2	402500004	3	0	-1	0	0	0	0	0	0	0	0
60051208	1	10	0	90000054	0	2	1	0	1	205	90	0	0	1	2	400400101	8	0	-1	1	2	300500009	40	0	-1	0	6	351205	410560002	概率	-1	0	2	402500005	2	0	-1	0	0	0	0	0	0	0	0
60051208	1	11	0	90000055	0	2	1	0	1	205	90	0	0	1	2	400400101	8	0	-1	1	2	300500009	40	0	-1	0	6	351205	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051208	1	12	0	90000056	0	2	1	0	1	205	90	0	0	1	2	400400101	8	0	-1	1	2	300500009	40	0	-1	0	6	351205	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051208	1	13	0	90000057	0	2	1	0	1	205	90	0	0	1	2	400400101	8	0	-1	1	2	300500009	40	0	-1	0	6	351205	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051208	1	14	0	90000058	0	2	1	0	1	205	90	0	0	1	2	400400101	8	0	-1	1	2	300500009	40	0	-1	0	6	351205	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051209	1	1	0	90004101	0	1	1	0	1	205	120	0	0	1	6	351206	310400201	0	-1	1	2	400400100	10	0	-1	1	6	0	410540007	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	2	0	90004102	0	1	1	0	1	205	120	0	0	1	6	351206	310401467	0	-1	1	2	400400100	10	0	-1	1	6	0	410540007	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	3	0	90004201	0	1	1	0	1	205	120	0	0	1	6	351206	310400201	0	-1	1	2	400400100	10	0	-1	1	6	0	410540007	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	4	0	90004202	0	1	1	0	1	205	120	0	0	1	6	351206	310401467	0	-1	1	2	400400100	10	0	-1	1	6	0	410540007	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	5	0	90004301	0	1	1	0	1	205	120	0	0	1	6	351206	310400201	0	-1	1	2	400400100	10	0	-1	1	6	0	410540002	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	6	0	90004302	0	1	1	0	1	205	120	0	0	1	6	351206	310401467	0	-1	1	2	400400100	10	0	-1	1	6	0	410540002	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	7	0	90004401	0	1	1	0	1	205	120	0	0	1	6	351206	310400201	0	-1	1	2	400400100	10	0	-1	1	6	0	410540007	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	8	0	90004402	0	1	1	0	1	205	120	0	0	1	6	351206	310401467	0	-1	1	2	400400100	10	0	-1	1	6	0	410540007	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	9	0	90000053	0	1	1	0	1	205	120	0	0	1	6	351206	310401468	0	-1	1	2	400400100	10	0	-1	1	6	0	410560002	概率	-1	0	2	402510004	3	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	10	0	90000054	0	1	1	0	1	205	120	0	0	1	6	351206	310401469	0	-1	1	2	400400101	5	0	-1	1	6	0	410560002	概率	-1	0	2	402510005	2	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	11	0	90000055	0	1	1	0	1	205	120	0	0	1	6	351206	310401470	0	-1	1	2	400400101	5	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	12	0	90000056	0	1	1	0	1	205	120	0	0	1	6	351206	310401471	0	-1	1	2	400400101	5	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	13	0	90000057	0	1	1	0	1	205	120	0	0	1	6	351206	310401472	0	-1	1	2	400400101	5	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051209	1	14	0	90000058	0	1	1	0	1	205	120	0	0	1	6	351206	310401473	0	-1	1	2	400400101	5	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051210	1	1	0	0	0	1	1	0	1	205	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	2	1203001	0	0	1	1	0	1	203	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	3	0	90004101	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	4	0	90004102	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	5	0	90004201	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	6	0	90004202	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	7	0	90004301	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	8	0	90004302	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	9	0	90004401	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	10	0	90004402	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	11	0	90000053	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410560002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	12	0	90000054	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410560002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	13	0	90000055	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	14	0	90000056	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	15	0	90000057	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051210	1	16	0	90000058	0	1	1	0	2	300500009	20	0	-1	0	6	351207	410560006	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051211	1	1	0	90004101	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351211	410540007	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051211	1	2	0	90004102	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351211	410540007	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051211	1	3	0	90004201	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410540007	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051211	1	4	0	90004202	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410540007	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051211	1	5	0	90004301	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410540002	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051211	1	6	0	90004302	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410540002	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051211	1	7	0	90004401	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410540007	概率	-1	0	2	402500002	4	0	-1	0	0	0	0	0	0	0	0
60051211	1	8	0	90004402	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410540007	概率	-1	0	2	402500003	3	0	-1	0	0	0	0	0	0	0	0
60051211	1	9	0	90000053	0	2	1	0	1	205	90	0	0	1	2	400400100	12	0	-1	1	2	300500009	40	0	-1	0	6	351210	410560002	概率	-1	0	2	402500004	3	0	-1	0	0	0	0	0	0	0	0
60051211	1	10	0	90000054	0	2	1	0	1	205	90	0	0	1	2	400400101	7	0	-1	1	2	300500009	40	0	-1	0	6	351210	410560002	概率	-1	0	2	402500005	2	0	-1	0	0	0	0	0	0	0	0
60051211	1	11	0	90000055	0	2	1	0	1	205	90	0	0	1	2	400400101	7	0	-1	1	2	300500009	40	0	-1	0	6	351210	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051211	1	12	0	90000056	0	2	1	0	1	205	90	0	0	1	2	400400101	7	0	-1	1	2	300500009	40	0	-1	0	6	351210	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051211	1	13	0	90000057	0	2	1	0	1	205	90	0	0	1	2	400400101	7	0	-1	1	2	300500009	40	0	-1	0	6	351210	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051211	1	14	0	90000058	0	2	1	0	1	205	90	0	0	1	2	400400101	7	0	-1	1	2	300500009	40	0	-1	0	6	351210	410560006	概率	-1	0	2	402500006	2	0	-1	0	0	0	0	0	0	0	0
60051212	1	1	0	90004101	0	1	1	0	1	205	130	0	0	1	6	351209	310400201	0	-1	1	2	400400100	20	0	-1	1	6	0	410540007	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	2	0	90004102	0	1	1	0	1	205	130	0	0	1	6	351209	310401467	0	-1	1	2	400400100	20	0	-1	1	6	0	410540007	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	3	0	90004201	0	1	1	0	1	205	130	0	0	1	6	351209	310400201	0	-1	1	2	400400100	20	0	-1	1	6	0	410540007	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	4	0	90004202	0	1	1	0	1	205	130	0	0	1	6	351209	310401467	0	-1	1	2	400400100	20	0	-1	1	6	0	410540007	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	5	0	90004301	0	1	1	0	1	205	130	0	0	1	6	351209	310400201	0	-1	1	2	400400100	20	0	-1	1	6	0	410540002	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	6	0	90004302	0	1	1	0	1	205	130	0	0	1	6	351209	310401467	0	-1	1	2	400400100	20	0	-1	1	6	0	410540002	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	7	0	90004401	0	1	1	0	1	205	130	0	0	1	6	351209	310400201	0	-1	1	2	400400100	20	0	-1	1	6	0	410540007	概率	-1	0	2	402510002	4	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	8	0	90004402	0	1	1	0	1	205	130	0	0	1	6	351209	310401467	0	-1	1	2	400400100	20	0	-1	1	6	0	410540007	概率	-1	0	2	402510003	3	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	9	0	90000053	0	1	1	0	1	205	130	0	0	1	6	351209	310401468	0	-1	1	2	400400100	20	0	-1	1	6	0	410560002	概率	-1	0	2	402510004	3	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	10	0	90000054	0	1	1	0	1	205	130	0	0	1	6	351209	310401469	0	-1	1	2	400400101	12	0	-1	1	6	0	410560002	概率	-1	0	2	402510005	2	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	11	0	90000055	0	1	1	0	1	205	130	0	0	1	6	351209	310401470	0	-1	1	2	400400101	12	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	12	0	90000056	0	1	1	0	1	205	130	0	0	1	6	351209	310401471	0	-1	1	2	400400101	12	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	13	0	90000057	0	1	1	0	1	205	130	0	0	1	6	351209	310401472	0	-1	1	2	400400101	12	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051212	1	14	0	90000058	0	1	1	0	1	205	130	0	0	1	6	351209	310401473	0	-1	1	2	400400101	12	0	-1	1	6	0	410560006	概率	-1	0	2	402510006	2	0	-1	0	2	300500009	60	0	-1	0	0
60051213	1	1	0	0	0	1	1	0	1	205	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	2	1203001	0	0	1	1	0	1	203	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	3	0	90004101	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	4	0	90004102	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	5	0	90004201	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	6	0	90004202	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	7	0	90004301	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	8	0	90004302	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540002	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	9	0	90004401	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60051213	1	10	0	90004402	0	1	1	0	2	300500009	20	0	-1	0	6	351204	410540007	概率	-1	0	6	350006	310400001	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
